HGNC_symbol	HGNC_ensembl_gene_id	MGI_symbol	MGI_ensembl_gene_id
4612	COL4A2	ENSG00000134871	Col4a2	ENSMUSG00000031503
4613	UBE2W	ENSG00000104343	Ube2w	ENSMUSG00000025939
4614	GRK6	ENSG00000198055	Grk6	ENSMUSG00000074886
4615	DLEU7	ENSG00000186047	Dleu7	ENSMUSG00000048281
4616	PRPF31	ENSG00000105618	Prpf31	ENSMUSG00000008373
4617	ALG14	ENSG00000172339	Alg14	ENSMUSG00000039887
4618	DNAH12	ENSG00000174844	Dnah12	ENSMUSG00000021879
4619	MINDY4B	ENSG00000214237	Mindy4b-ps	ENSMUSG00000101860
4620	BCAN	ENSG00000132692	Bcan	ENSMUSG00000004892
4621	RBM8A	ENSG00000265241	Rbm8a	ENSMUSG00000038374
4622	MARCO	ENSG00000019169	Marco	ENSMUSG00000026390
4623	C19orf44	ENSG00000105072	1700030K09Rik	ENSMUSG00000052794
4624	NWD1	ENSG00000188039	Nwd1	ENSMUSG00000048148
4625	CCDC22	ENSG00000101997	Ccdc22	ENSMUSG00000031143
4626	RASA4	ENSG00000105808	Rasa4	ENSMUSG00000004952
4627	ZBTB48	ENSG00000204859	Zbtb48	ENSMUSG00000028952
4628	SEC14L3	ENSG00000100012	Sec14l3	ENSMUSG00000054986
4629	ARHGAP35	ENSG00000160007	Arhgap35	ENSMUSG00000058230
4630	ECI2	ENSG00000198721	Eci3	ENSMUSG00000021416
4631	ECI2	ENSG00000198721	Eci2	ENSMUSG00000021417
4632	OR4C45	ENSG00000260811	Olfr1261	ENSMUSG00000061295
4633	OR4C45	ENSG00000260811	Olfr1262	ENSMUSG00000051313
4634	OR4C45	ENSG00000260811	Olfr1263	ENSMUSG00000059112
4635	DNAJB6	ENSG00000105993	Dnajb6	ENSMUSG00000029131
4636	VIPR1	ENSG00000114812	Vipr1	ENSMUSG00000032528
4637	GCNT3	ENSG00000140297	Gcnt3	ENSMUSG00000032226
4638	SMIM18	ENSG00000253457	Smim18	ENSMUSG00000094500
4639	ACTB	ENSG00000075624	Actb	ENSMUSG00000029580
4640	ALDH1A2	ENSG00000128918	Aldh1a2	ENSMUSG00000013584
4641	NEURL3	ENSG00000163121	Neurl3	ENSMUSG00000047180
4642	PTPN7	ENSG00000143851	Ptpn7	ENSMUSG00000031506
4643	CSMD1	ENSG00000183117	Csmd1	ENSMUSG00000060924
4644	XRCC3	ENSG00000126215	Xrcc3	ENSMUSG00000021287
4645	TSC22D3	ENSG00000157514	Tsc22d3	ENSMUSG00000031431
4646	GPNMB	ENSG00000136235	Gpnmb	ENSMUSG00000029816
4647	CDC42EP1	ENSG00000128283	Cdc42ep1	ENSMUSG00000049521
4648	ACTR3C	ENSG00000106526	Actr3b	ENSMUSG00000056367
4649	TMEM59L	ENSG00000105696	Tmem59l	ENSMUSG00000035964
4650	ZP2	ENSG00000103310	Zp2	ENSMUSG00000030911
4651	IGHV2-5	ENSG00000211937	Ighv8-4	ENSMUSG00000096355
4652	IGHV2-5	ENSG00000211937	Ighv8-5	ENSMUSG00000102364
4653	IGHV2-5	ENSG00000211937	Ighv8-6	ENSMUSG00000094505
4654	IGHV2-5	ENSG00000211937	Ighv8-8	ENSMUSG00000104452
4655	IGHV2-5	ENSG00000211937	Ighv8-9	ENSMUSG00000095117
4656	ALDH7A1	ENSG00000164904	Aldh7a1	ENSMUSG00000053644
4657	SCMH1	ENSG00000010803	Scmh1	ENSMUSG00000000085
4658	OTUD7A	ENSG00000169918	Otud7a	ENSMUSG00000033510
4659	SIGMAR1	ENSG00000147955	Sigmar1	ENSMUSG00000036078
4660	GPR160	ENSG00000173890	Gpr160	ENSMUSG00000037661
4661	BMP10	ENSG00000163217	Bmp10	ENSMUSG00000030046
4662	BAG5	ENSG00000166170	Bag5	ENSMUSG00000049792
4663	TTC34	ENSG00000215912	Ttc34	ENSMUSG00000046637
4664	TEK	ENSG00000120156	Tek	ENSMUSG00000006386
4665	TMC2	ENSG00000149488	Tmc2	ENSMUSG00000060332
4666	OCEL1	ENSG00000099330	Ocel1	ENSMUSG00000002396
4667	LMCD1	ENSG00000071282	Lmcd1	ENSMUSG00000057604
4668	MAML1	ENSG00000161021	Maml1	ENSMUSG00000050567
4669	CAPN2	ENSG00000162909	Capn2	ENSMUSG00000026509
4670	MLH3	ENSG00000119684	Mlh3	ENSMUSG00000021245
4671	RASEF	ENSG00000165105	Rasef	ENSMUSG00000043003
4672	CTPS1	ENSG00000171793	Ctps	ENSMUSG00000028633
4673	ZC3H15	ENSG00000065548	Zc3h15	ENSMUSG00000027091
4674	CHRDL2	ENSG00000054938	Chrdl2	ENSMUSG00000030732
4675	EIF3G	ENSG00000130811	Eif3g	ENSMUSG00000070319
4676	NDN	ENSG00000182636	Ndn	ENSMUSG00000033585
4677	SSUH2	ENSG00000125046	Ssu2	ENSMUSG00000034387
4678	LZTR1	ENSG00000099949	Lztr1	ENSMUSG00000022761
4679	HAT1	ENSG00000128708	Hat1	ENSMUSG00000027018
4680	FAM174B	ENSG00000185442	Fam174b	ENSMUSG00000078670
4681	UGT1A4	ENSG00000244474	Ugt1a5	ENSMUSG00000089943
4682	UGT1A4	ENSG00000244474	Ugt1a2	ENSMUSG00000090171
4683	RNF216	ENSG00000011275	Rnf216	ENSMUSG00000045078
4684	PRG4	ENSG00000116690	Prg4	ENSMUSG00000006014
4685	OR2D3	ENSG00000178358	Olfr716	ENSMUSG00000073896
4686	CXCL14	ENSG00000145824	Cxcl14	ENSMUSG00000021508
4687	ICE2	ENSG00000128915	Ice2	ENSMUSG00000032235
4688	RNASEH1	ENSG00000171865	Rnaseh1	ENSMUSG00000020630
4689	RPA2	ENSG00000117748	Rpa2	ENSMUSG00000028884
4690	RIF1	ENSG00000080345	Rif1	ENSMUSG00000036202
4691	SAG	ENSG00000130561	Sag	ENSMUSG00000056055
4692	TPM3	ENSG00000143549	Tpm3	ENSMUSG00000027940
4693	ANGPT4	ENSG00000101280	Angpt4	ENSMUSG00000027460
4694	SPIN2A	ENSG00000147059	Gm20747	ENSMUSG00000094729
4695	SPIN2A	ENSG00000147059	Gm20795	ENSMUSG00000095452
4696	SPIN2A	ENSG00000147059	Ssty1	ENSMUSG00000095267
4697	SPIN2A	ENSG00000147059	Gm20924	ENSMUSG00000095785
4698	CWC22	ENSG00000163510	Gm13698	ENSMUSG00000094125
4699	CWC22	ENSG00000163510	Gm13693	ENSMUSG00000094336
4700	CWC22	ENSG00000163510	Gm13695	ENSMUSG00000096729
4701	CWC22	ENSG00000163510	Gm13696	ENSMUSG00000096484
4702	CWC22	ENSG00000163510	Gm13694	ENSMUSG00000096337
4703	CWC22	ENSG00000163510	Gm13697	ENSMUSG00000095824
4704	CWC22	ENSG00000163510	Gm13691	ENSMUSG00000079247
4705	MYOZ1	ENSG00000177791	Myoz1	ENSMUSG00000068697
4706	OR52D1	ENSG00000181609	Olfr646	ENSMUSG00000073931
4707	ABCA3	ENSG00000167972	Abca3	ENSMUSG00000024130
4708	FAM110B	ENSG00000169122	Fam110b	ENSMUSG00000049119
4709	CDK13	ENSG00000065883	Cdk13	ENSMUSG00000041297
4710	MAGEB18	ENSG00000176774	Mageb18	ENSMUSG00000067649
4711	SNAPC1	ENSG00000023608	Gm49321	ENSMUSG00000114046
4712	SNAPC1	ENSG00000023608	Snapc1	ENSMUSG00000021113
4713	IHH	ENSG00000163501	Ihh	ENSMUSG00000006538
4714	ZNF226	ENSG00000167380	Zfp61	ENSMUSG00000050605
4715	EIF2S1	ENSG00000134001	Eif2s1	ENSMUSG00000021116
4716	SENP8	ENSG00000166192	Senp8	ENSMUSG00000051705
4717	WASL	ENSG00000106299	Wasl	ENSMUSG00000029684
4718	KLHL6	ENSG00000172578	Klhl6	ENSMUSG00000043008
4719	KLHL24	ENSG00000114796	Klhl24	ENSMUSG00000062901
4720	ADGRA1	ENSG00000197177	Adgra1	ENSMUSG00000025475
4721	LRRC19	ENSG00000184434	Lrrc19	ENSMUSG00000049799
4722	CNGA3	ENSG00000144191	Cnga3	ENSMUSG00000026114
4723	MKRN3	ENSG00000179455	Mkrn3	ENSMUSG00000070527
4724	NLRP14	ENSG00000158077	Nlrp14	ENSMUSG00000016626
4725	STON2	ENSG00000140022	Ston2	ENSMUSG00000020961
4726	MIGA2	ENSG00000148343	Miga2	ENSMUSG00000026858
4727	SLC5A3	ENSG00000198743	Slc5a3	ENSMUSG00000089774
4728	MEIKIN	ENSG00000239642	Meikin	ENSMUSG00000020332
4729	RGS20	ENSG00000147509	Rgs20	ENSMUSG00000002459
4730	PMP2	ENSG00000147588	Pmp2	ENSMUSG00000052468
4731	FOXA1	ENSG00000129514	Foxa1	ENSMUSG00000035451
4732	FAM71B	ENSG00000170613	Fam71b	ENSMUSG00000020401
4733	METTL7A	ENSG00000185432	Mettl7a1	ENSMUSG00000054619
4734	SNPH	ENSG00000101298	Snph	ENSMUSG00000027457
4735	SLC29A4	ENSG00000164638	Slc29a4	ENSMUSG00000050822
4736	SMPDL3B	ENSG00000130768	Smpdl3b	ENSMUSG00000028885
4737	MOBP	ENSG00000168314	Mobp	ENSMUSG00000032517
4738	SV2B	ENSG00000185518	Sv2b	ENSMUSG00000053025
4739	FAM72D	ENSG00000215784	Fam72a	ENSMUSG00000055184
4740	PHC3	ENSG00000173889	Phc3	ENSMUSG00000037652
4741	STKLD1	ENSG00000198870	Stkld1	ENSMUSG00000049897
4742	MKNK1	ENSG00000079277	Mknk1	ENSMUSG00000028708
4743	ZNF423	ENSG00000102935	Zfp423	ENSMUSG00000045333
4744	OBSCN	ENSG00000154358	Obscn	ENSMUSG00000061462
4745	STARD7	ENSG00000084090	Stard7	ENSMUSG00000027367
4746	NANOS2	ENSG00000188425	Nanos2	ENSMUSG00000051965
4747	RIMS2	ENSG00000176406	Rims2	ENSMUSG00000037386
4748	NCAM2	ENSG00000154654	Ncam2	ENSMUSG00000022762
4749	DEGS1	ENSG00000143753	Degs1	ENSMUSG00000038633
4750	CCNT2	ENSG00000082258	Ccnt2	ENSMUSG00000026349
4751		ENSG00000249209	Atp5o	ENSMUSG00000022956
4752	IGFBP1	ENSG00000146678	Igfbp1	ENSMUSG00000020429
4753	DDX18	ENSG00000088205	Ddx18	ENSMUSG00000001674
4754	C1QTNF9B	ENSG00000205863	C1qtnf9	ENSMUSG00000071347
4755		ENSG00000260869	E430018J23Rik	ENSMUSG00000078580
4756		ENSG00000260869	Zfp764	ENSMUSG00000045757
4757	PSD2	ENSG00000146005	Psd2	ENSMUSG00000024347
4758	RETREG1	ENSG00000154153	Retreg1	ENSMUSG00000022270
4759	VSNL1	ENSG00000163032	Vsnl1	ENSMUSG00000054459
4760	POM121L2	ENSG00000158553	Pom121l2	ENSMUSG00000016982
4761	ZNF629	ENSG00000102870	Zfp629	ENSMUSG00000045639
4762	NAA30	ENSG00000139977	Naa30	ENSMUSG00000036282
4763	WNT11	ENSG00000085741	Wnt11	ENSMUSG00000015957
4764	NUP210L	ENSG00000143552	Nup210l	ENSMUSG00000027939
4765	PIM3	ENSG00000198355	Pim3	ENSMUSG00000035828
4766	DEAF1	ENSG00000177030	Deaf1	ENSMUSG00000058886
4767	PRDM6	ENSG00000061455	Prdm6	ENSMUSG00000069378
4768	NAT8L	ENSG00000185818	Nat8l	ENSMUSG00000048142
4769	PDZRN4	ENSG00000165966	Pdzrn4	ENSMUSG00000036218
4770	YTHDC1	ENSG00000083896	Ythdc1	ENSMUSG00000035851
4771	OR5D3P	ENSG00000186886	Olfr1174-ps	ENSMUSG00000080713
4772	OR5D3P	ENSG00000186886	Olfr1175-ps	ENSMUSG00000083855
4773	OR5D3P	ENSG00000186886	Olfr1177-ps	ENSMUSG00000075128
4774	C1orf146	ENSG00000203910	1700028K03Rik	ENSMUSG00000089798
4775	TCEAL5	ENSG00000204065	Tceal6	ENSMUSG00000031409
4776	MBP	ENSG00000197971	Mbp	ENSMUSG00000041607
4777	CD34	ENSG00000174059	Cd34	ENSMUSG00000016494
4778	PKP1	ENSG00000081277	Pkp1	ENSMUSG00000026413
4779	MSTN	ENSG00000138379	Mstn	ENSMUSG00000026100
4780	COL19A1	ENSG00000082293	Col19a1	ENSMUSG00000026141
4781	ALG12	ENSG00000182858	Alg12	ENSMUSG00000035845
4782	CD36	ENSG00000135218	Cd36	ENSMUSG00000002944
4783	LRRD1	ENSG00000240720	Lrrd1	ENSMUSG00000040367
4784	OR4C11	ENSG00000172188	Olfr1201	ENSMUSG00000059023
4785	OR4C11	ENSG00000172188	Olfr1205	ENSMUSG00000057447
4786	OR4C11	ENSG00000172188	Olfr1206	ENSMUSG00000062757
4787		ENSG00000236543	Gm13539	ENSMUSG00000085484
4788	MYBBP1A	ENSG00000132382	Mybbp1a	ENSMUSG00000040463
4789	UGT1A8	ENSG00000242366	Ugt1a9	ENSMUSG00000090175
4790	UGT1A8	ENSG00000242366	Ugt1a8	ENSMUSG00000089675
4791	UGT1A8	ENSG00000242366	Ugt1a10	ENSMUSG00000090165
4792	OR9Q2	ENSG00000186513	Olfr1497	ENSMUSG00000044040
4793	ZBTB5	ENSG00000168795	Zbtb5	ENSMUSG00000049657
4794	FAM214B	ENSG00000005238	Fam214b	ENSMUSG00000036002
4795	TCEAL3	ENSG00000196507	Tceal6	ENSMUSG00000031409
4796	CYFIP1	ENSG00000273749	Cyfip1	ENSMUSG00000030447
4797	PPP1R8	ENSG00000117751	Ppp1r8	ENSMUSG00000028882
4798	CANX	ENSG00000127022	Canx	ENSMUSG00000020368
4799	OR6X1	ENSG00000221931	Olfr986	ENSMUSG00000051095
4800	REXO4	ENSG00000148300	Rexo4	ENSMUSG00000052406
4801	MAPRE1	ENSG00000101367	Mapre1	ENSMUSG00000027479
4802	PI4K2B	ENSG00000038210	Pi4k2b	ENSMUSG00000029186
4803	TNFAIP6	ENSG00000123610	Tnfaip6	ENSMUSG00000053475
4804	TAS2R16	ENSG00000128519	Tas2r118	ENSMUSG00000043865
4805	CEP85	ENSG00000130695	Cep85	ENSMUSG00000037443
4806	TGFBR3L	ENSG00000260001	Tgfbr3l	ENSMUSG00000089736
4807	OR4X1	ENSG00000176567	Olfr1268-ps1	ENSMUSG00000082574
4808	CCL27	ENSG00000213927	Ccl27a	ENSMUSG00000073888
4809	SYP	ENSG00000102003	Syp	ENSMUSG00000031144
4810	ODF1	ENSG00000155087	Odf1	ENSMUSG00000061923
4811	PIAS1	ENSG00000033800	Pias1	ENSMUSG00000032405
4812	MID2	ENSG00000080561	Mid2	ENSMUSG00000000266
4813	RSPO4	ENSG00000101282	Rspo4	ENSMUSG00000032852
4814	ENG	ENSG00000106991	Eng	ENSMUSG00000026814
4815	MAT2B	ENSG00000038274	Mat2b	ENSMUSG00000042032
4816	GLMN	ENSG00000174842	Glmn	ENSMUSG00000029276
4817	AKIRIN2	ENSG00000135334	Akirin2	ENSMUSG00000028291
4818	SELENOT	ENSG00000198843	Selenot	ENSMUSG00000075700
4819	ARHGAP39	ENSG00000147799	Arhgap39	ENSMUSG00000033697
4820	CRTC1	ENSG00000105662	Crtc1	ENSMUSG00000003575
4821	FPGS	ENSG00000136877	Fpgs	ENSMUSG00000009566
4822	OR51M1	ENSG00000184698	Olfr631	ENSMUSG00000042219
4823	BIVM	ENSG00000134897	Bivm	ENSMUSG00000041684
4824	BIVM	ENSG00000134897	Ercc5	ENSMUSG00000026048
4825	FICD	ENSG00000198855	Ficd	ENSMUSG00000053334
4826	MAGEB6B	ENSG00000232030	Mageb2	ENSMUSG00000073069
4827	MAGEB6B	ENSG00000232030	Gm5072	ENSMUSG00000094861
4828	MAGEB6B	ENSG00000232030	Gm8914	ENSMUSG00000096072
4829	MAGEB6B	ENSG00000232030	Mageb1	ENSMUSG00000062162
4830	FABP4	ENSG00000170323	Fabp4	ENSMUSG00000062515
4831	HPGD	ENSG00000164120	Hpgd	ENSMUSG00000031613
4832	BEAN1	ENSG00000166546	Bean1	ENSMUSG00000031872
4833	CLK2	ENSG00000176444	Clk2	ENSMUSG00000068917
4834	HNRNPK	ENSG00000165119	Hnrnpk	ENSMUSG00000021546
4835	CCDC42	ENSG00000161973	Ccdc42	ENSMUSG00000045915
4836	VSIG1	ENSG00000101842	Vsig1	ENSMUSG00000031430
4837	THAP12	ENSG00000137492	Thap12	ENSMUSG00000030753
4838	SUPT7L	ENSG00000119760	Supt7l	ENSMUSG00000053134
4839	SLC26A9	ENSG00000174502	Slc26a9	ENSMUSG00000042268
4840	TMEM107	ENSG00000179029	Tmem107	ENSMUSG00000020895
4841	MIPOL1	ENSG00000151338	Mipol1	ENSMUSG00000047022
4842	ULBP1	ENSG00000111981	Mill2	ENSMUSG00000040987
4843	TCP11X2	ENSG00000215029	Tcp11x2	ENSMUSG00000058252
4844	PAG1	ENSG00000076641	Pag1	ENSMUSG00000027508
4845	PLEK2	ENSG00000100558	Plek2	ENSMUSG00000021118
4846	LCN8	ENSG00000204001	Lcn8	ENSMUSG00000036449
4847	CYP2A7	ENSG00000198077	Cyp2a4	ENSMUSG00000074254
4848	LSP1	ENSG00000130592	Lsp1	ENSMUSG00000018819
4849	PRM2	ENSG00000122304	Prm2	ENSMUSG00000038015
4850	TFAP4	ENSG00000090447	Tfap4	ENSMUSG00000005718
4851	PCED1B	ENSG00000179715	Pced1b	ENSMUSG00000044250
4852	OR10Q1	ENSG00000180475	Olfr1491	ENSMUSG00000051156
4853	OR10Q1	ENSG00000180475	Olfr1494	ENSMUSG00000050865
4854	OR10Q1	ENSG00000180475	Olfr1495	ENSMUSG00000047207
4855	LMO7	ENSG00000136153	Lmo7	ENSMUSG00000033060
4856	CHD7	ENSG00000171316	Chd7	ENSMUSG00000041235
4857	PHAX	ENSG00000164902	Phax	ENSMUSG00000008301
4858	OBP2A	ENSG00000122136	Obp2a	ENSMUSG00000062061
4859	OBP2A	ENSG00000122136	Obp2b	ENSMUSG00000079539
4860	IL6	ENSG00000136244	Il6	ENSMUSG00000025746
4861	BCL7C	ENSG00000099385	Bcl7c	ENSMUSG00000030814
4862	LDLR	ENSG00000130164	Ldlr	ENSMUSG00000032193
4863	TMEM80	ENSG00000177042	Tmem80	ENSMUSG00000025505
4864	PCSK6	ENSG00000140479	Pcsk6	ENSMUSG00000030513
4865	ADCK2	ENSG00000133597	Gm42420	ENSMUSG00000107071
4866	ADCK2	ENSG00000133597	Adck2	ENSMUSG00000046947
4867	MYO9A	ENSG00000066933	Myo9a	ENSMUSG00000039585
4868	DUOXA2	ENSG00000140274	Duoxa2	ENSMUSG00000027225
4869	ERVFRD-1	ENSG00000244476	Gm27179	ENSMUSG00000098773
4870	POM121C	ENSG00000272391	Pom121	ENSMUSG00000053293
4871	SARAF	ENSG00000133872	Saraf	ENSMUSG00000031532
4872	C2CD5	ENSG00000111731	C2cd5	ENSMUSG00000030279
4873	SPOCK1	ENSG00000152377	Spock1	ENSMUSG00000056222
4874	OTUD5	ENSG00000068308	Otud5	ENSMUSG00000031154
4875	LYG1	ENSG00000144214	Lyg1	ENSMUSG00000026085
4876	SPACA7	ENSG00000153498	1700016D06Rik	ENSMUSG00000031509
4877	MYMK	ENSG00000187616	Mymk	ENSMUSG00000009214
4878	HSP90B1	ENSG00000166598	Hsp90b1	ENSMUSG00000020048
4879	NUCB2	ENSG00000070081	Nucb2	ENSMUSG00000030659
4880	PAH	ENSG00000171759	Pah	ENSMUSG00000020051
4881	TESMIN	ENSG00000132749	Tesmin	ENSMUSG00000024905
4882	PLEKHG4	ENSG00000196155	Plekhg4	ENSMUSG00000014782
4883	HAUS6	ENSG00000147874	Haus6	ENSMUSG00000038047
4884	AWAT2	ENSG00000147160	Awat2	ENSMUSG00000031220
4885	NFYC	ENSG00000066136	Nfyc	ENSMUSG00000032897
4886		ENSG00000285814	Fam90a1b	ENSMUSG00000043549
4887	DACT3	ENSG00000197380	Dact3	ENSMUSG00000078794
4888	CHD3	ENSG00000170004	Chd3	ENSMUSG00000018474
4889	ZNF839	ENSG00000022976	Zfp839	ENSMUSG00000021271
4890	PARD6A	ENSG00000102981	Pard6a	ENSMUSG00000005699
4891	XPNPEP1	ENSG00000108039	Xpnpep1	ENSMUSG00000025027
4892	MAPK10	ENSG00000109339	Mapk10	ENSMUSG00000046709
4893	CHD8	ENSG00000100888	Chd8	ENSMUSG00000053754
4894	MCM6	ENSG00000076003	Mcm6	ENSMUSG00000026355
4895	MGLL	ENSG00000074416	Mgll	ENSMUSG00000033174
4896	UBE2QL1	ENSG00000215218	Ube2ql1	ENSMUSG00000052981
4897	FAM78A	ENSG00000126882	Fam78a	ENSMUSG00000050592
4898	UBXN2A	ENSG00000173960	Ubxn2a	ENSMUSG00000020634
4899	RBKS	ENSG00000171174	Rbks	ENSMUSG00000029136
4900	SGSM3	ENSG00000100359	Sgsm3	ENSMUSG00000042303
4901	TBC1D17	ENSG00000104946	Tbc1d17	ENSMUSG00000038520
4902	SLC30A2	ENSG00000158014	Slc30a2	ENSMUSG00000028836
4903	IER5L	ENSG00000188483	Ier5l	ENSMUSG00000089762
4904	MYL10	ENSG00000106436	Myl10	ENSMUSG00000005474
4905	BAALC	ENSG00000164929	Baalc	ENSMUSG00000022296
4906	LRRC2	ENSG00000163827	Lrrc2	ENSMUSG00000032495
4907	ENTR1	ENSG00000165689	Sdccag3	ENSMUSG00000026927
4908	WWC2	ENSG00000151718	Wwc2	ENSMUSG00000031563
4909	VN1R5	ENSG00000197617	Vmn1r35	ENSMUSG00000060699
4910	VN1R5	ENSG00000197617	Vmn1r36	ENSMUSG00000115482
4911	VN1R5	ENSG00000197617	Vmn1r37	ENSMUSG00000115467
4912	VN1R5	ENSG00000197617	Vmn1r38	ENSMUSG00000115170
4913	VN1R5	ENSG00000197617	Vmn1r39	ENSMUSG00000093755
4914	SEMA5B	ENSG00000082684	Sema5b	ENSMUSG00000052133
4915	TMEM9	ENSG00000116857	Tmem9	ENSMUSG00000026411
4916	RAD23A	ENSG00000179262	Rad23a	ENSMUSG00000003813
4917	TOP2B	ENSG00000077097	Top2b	ENSMUSG00000017485
4918	COPS2	ENSG00000166200	Cops2	ENSMUSG00000027206
4919	SH3BGRL2	ENSG00000198478	Sh3bgrl2	ENSMUSG00000032261
4920	MPPED2	ENSG00000066382	Mpped2	ENSMUSG00000016386
4921	JPH3	ENSG00000154118	Jph3	ENSMUSG00000025318
4922	C11orf97	ENSG00000257057	1700012B09Rik	ENSMUSG00000031927
4923	KCNT2	ENSG00000162687	Kcnt2	ENSMUSG00000052726
4924	ANKRD40	ENSG00000154945	Ankrd40	ENSMUSG00000020864
4925	CCDC71L	ENSG00000253276	Ccdc71l	ENSMUSG00000090946
4926	RNF224	ENSG00000233198	Rnf224	ENSMUSG00000089953
4927	DEFB116	ENSG00000215545	Defb29	ENSMUSG00000044249
4928	DEFB129	ENSG00000125903	Defb23	ENSMUSG00000074681
4929	ZNF385B	ENSG00000144331	Zfp385b	ENSMUSG00000027016
4930	PCDHGC3	ENSG00000240184	Pcdhgc3	ENSMUSG00000102918
4931	SLC34A3	ENSG00000198569	Slc34a3	ENSMUSG00000006469
4932	PTH2	ENSG00000142538	Pth2	ENSMUSG00000038300
4933	AMELX	ENSG00000125363	Amelx	ENSMUSG00000031354
4934	NKTR	ENSG00000114857	Nktr	ENSMUSG00000032525
4935	PECR	ENSG00000115425	Pecr	ENSMUSG00000026189
4936	WAPL	ENSG00000062650	Wapl	ENSMUSG00000041408
4937	DEFB4A	ENSG00000171711	Defb4	ENSMUSG00000059230
4938	DEFB4A	ENSG00000171711	Defb3	ENSMUSG00000039775
4939	TADA2A	ENSG00000276234	Tada2a	ENSMUSG00000018651
4940	XIAP	ENSG00000101966	Xiap	ENSMUSG00000025860
4941	KDM4C	ENSG00000107077	Kdm4c	ENSMUSG00000028397
4942	STEAP4	ENSG00000127954	Steap4	ENSMUSG00000012428
4943	SMIM31	ENSG00000248771	BC030870	ENSMUSG00000074300
4944	KRT7	ENSG00000135480	Krt7	ENSMUSG00000023039
4945	MAL	ENSG00000172005	Mal	ENSMUSG00000027375
4946	HSPE1	ENSG00000115541	Hspe1	ENSMUSG00000073676
4947	BIRC2	ENSG00000110330	Birc2	ENSMUSG00000057367
4948	NT5DC1	ENSG00000178425	Nt5dc1	ENSMUSG00000039480
4949	WDCP	ENSG00000163026	Wdcp	ENSMUSG00000051721
4950	ETNK1	ENSG00000139163	Etnk1	ENSMUSG00000030275
4951	ZNF654	ENSG00000175105	Zfp654	ENSMUSG00000047141
4952	NHSL1	ENSG00000135540	Nhsl1	ENSMUSG00000039835
4953	IGF2BP2	ENSG00000073792	Igf2bp2	ENSMUSG00000033581
4954	GP6	ENSG00000088053	Gp6	ENSMUSG00000078810
4955	UNC45A	ENSG00000140553	Unc45a	ENSMUSG00000030533
4956	NMB	ENSG00000197696	Nmb	ENSMUSG00000025723
4957	SOX7	ENSG00000171056	Sox7	ENSMUSG00000063060
4958	MVD	ENSG00000167508	Mvd	ENSMUSG00000006517
4959	TMEM9B	ENSG00000175348	Tmem9b	ENSMUSG00000031021
4960	SNRNP27	ENSG00000124380	Snrnp27	ENSMUSG00000001158
4961	TRAV1-1	ENSG00000255569	Trav1	ENSMUSG00000076758
4962	PLEKHJ1	ENSG00000104886	Plekhj1	ENSMUSG00000035278
4963	DEFB103B	ENSG00000177243	Defb14	ENSMUSG00000046354
4964	FLT3LG	ENSG00000090554	Flt3l	ENSMUSG00000110206
4965	STOML3	ENSG00000133115	Stoml3	ENSMUSG00000027744
4966	METTL3	ENSG00000165819	Mettl3	ENSMUSG00000022160
4967	MFSD10	ENSG00000109736	Mfsd10	ENSMUSG00000001082
4968	FAM118A	ENSG00000100376	Fam118a	ENSMUSG00000022434
4969	SCP2	ENSG00000116171	Scp2	ENSMUSG00000028603
4970	GLIS2	ENSG00000126603	Glis2	ENSMUSG00000014303
4971	CA11	ENSG00000063180	Car11	ENSMUSG00000003273
4972		ENSG00000284741	Pde11a	ENSMUSG00000075270
4973	EBF4	ENSG00000088881	Ebf4	ENSMUSG00000053552
4974	EGR3	ENSG00000179388	Egr3	ENSMUSG00000033730
4975	IP6K1	ENSG00000176095	Ip6k1	ENSMUSG00000032594
4976	TWF1	ENSG00000151239	Twf1	ENSMUSG00000022451
4977	CGGBP1	ENSG00000163320	Cggbp1	ENSMUSG00000054604
4978	NAF1	ENSG00000145414	Naf1	ENSMUSG00000014907
4979	ELAVL4	ENSG00000162374	Elavl4	ENSMUSG00000028546
4980	HIST1H2AA	ENSG00000164508	Hist1h2aa	ENSMUSG00000060081
4981	TRAPPC9	ENSG00000167632	Trappc9	ENSMUSG00000047921
4982	ABCA2	ENSG00000107331	Abca2	ENSMUSG00000026944
4983	ANAPC13	ENSG00000129055	Anapc13	ENSMUSG00000035048
4984	KDM5C	ENSG00000126012	Kdm5c	ENSMUSG00000025332
4985	KCNMB3	ENSG00000171121	Kcnmb3	ENSMUSG00000091091
4986	CDC23	ENSG00000094880	Cdc23	ENSMUSG00000024370
4987	B3GAT1	ENSG00000109956	B3gat1	ENSMUSG00000045994
4988	UPRT	ENSG00000094841	Uprt	ENSMUSG00000073016
4989	PCDHB11	ENSG00000197479	Pcdhb19	ENSMUSG00000043313
4990		ENSG00000270168	1520401A03Rik	ENSMUSG00000043747
4991	BGN	ENSG00000182492	Bgn	ENSMUSG00000031375
4992	PCDHGB7	ENSG00000254122	Pcdhgb7	ENSMUSG00000104063
4993	CD226	ENSG00000150637	Cd226	ENSMUSG00000034028
4994	CORO1A	ENSG00000102879	Coro1a	ENSMUSG00000030707
4995	GADL1	ENSG00000144644	Gadl1	ENSMUSG00000056880
4996	EMC6	ENSG00000127774	Emc6	ENSMUSG00000047260
4997	LAPTM5	ENSG00000162511	Laptm5	ENSMUSG00000028581
