HGNC_symbol	HGNC_ensembl_gene_id	MGI_symbol	MGI_ensembl_gene_id
5627	VARS1	ENSG00000204394	Vars	ENSMUSG00000007029
5628	TXNIP	ENSG00000265972	Txnip	ENSMUSG00000038393
5629	PEX11A	ENSG00000166821	Pex11a	ENSMUSG00000030545
5630	DUSP28	ENSG00000188542	Dusp28	ENSMUSG00000047067
5631	NUP43	ENSG00000120253	Nup43	ENSMUSG00000040034
5632	ALG5	ENSG00000120697	Alg5	ENSMUSG00000036632
5633	C1QL3	ENSG00000165985	C1ql3	ENSMUSG00000049630
5634	SLC16A3	ENSG00000141526	Slc16a3	ENSMUSG00000025161
5635	PHOSPHO1	ENSG00000173868	Phospho1	ENSMUSG00000050860
5636	SLC1A5	ENSG00000105281	Slc1a5	ENSMUSG00000001918
5637	INTS10	ENSG00000104613	Ints10	ENSMUSG00000031864
5638	ZMIZ2	ENSG00000122515	Zmiz2	ENSMUSG00000041164
5639	NAALAD2	ENSG00000077616	Naalad2	ENSMUSG00000043943
5640	VIPR1	ENSG00000114812	Vipr1	ENSMUSG00000032528
5641	H1-3	ENSG00000124575	H1f3	ENSMUSG00000052565
5642	TCF15	ENSG00000125878	Tcf15	ENSMUSG00000068079
5643	SMPD3	ENSG00000103056	Smpd3	ENSMUSG00000031906
5644	C13orf46	ENSG00000283199	1700029H14Rik	ENSMUSG00000031452
5645	MAP3K14	ENSG00000006062	Map3k14	ENSMUSG00000020941
5646	FLCN	ENSG00000154803	Flcn	ENSMUSG00000032633
5647	TSPAN11	ENSG00000110900	Tspan11	ENSMUSG00000030351
5648	ZNF195	ENSG00000005801	Rsl1	ENSMUSG00000058900
5649	ZNF195	ENSG00000005801	Zfp455	ENSMUSG00000051037
5650	CCNQ	ENSG00000262919	Ccnq	ENSMUSG00000049489
5651	CCDC80	ENSG00000091986	Ccdc80	ENSMUSG00000022665
5652	CRTAM	ENSG00000109943	Crtam	ENSMUSG00000032021
5653	RARRES2	ENSG00000106538	Rarres2	ENSMUSG00000009281
5654	DENND5A	ENSG00000184014	Dennd5a	ENSMUSG00000035901
5655	BTLA	ENSG00000186265	Btla	ENSMUSG00000052013
5656	CD8A	ENSG00000153563	Cd8a	ENSMUSG00000053977
5657	C12orf4	ENSG00000047621	D6Wsu163e	ENSMUSG00000030347
5658	SLC37A1	ENSG00000160190	Slc37a1	ENSMUSG00000024036
5659	FYB2	ENSG00000187889	Fyb2	ENSMUSG00000078612
5660	KLHDC10	ENSG00000128607	Klhdc10	ENSMUSG00000029775
5661	MTF2	ENSG00000143033	Mtf2	ENSMUSG00000029267
5662	SLC30A3	ENSG00000115194	Slc30a3	ENSMUSG00000029151
5663		ENSG00000267173	Zfp112	ENSMUSG00000052675
5664	RBM33	ENSG00000184863	Rbm33	ENSMUSG00000048271
5665	CSNK1G2	ENSG00000133275	Csnk1g2	ENSMUSG00000003345
5666	MVD	ENSG00000167508	Mvd	ENSMUSG00000006517
5667	ENY2	ENSG00000120533	Eny2	ENSMUSG00000022338
5668	SBF2	ENSG00000133812	Sbf2	ENSMUSG00000038371
5669	TUSC3	ENSG00000104723	Tusc3	ENSMUSG00000039530
5670	LRRC75B	ENSG00000178026	Lrrc75b	ENSMUSG00000046807
5671	ATP6V1B2	ENSG00000147416	Atp6v1b2	ENSMUSG00000006273
5672	MCM2	ENSG00000073111	Mcm2	ENSMUSG00000002870
5673	AANAT	ENSG00000129673	Aanat	ENSMUSG00000020804
5674	P3R3URF	ENSG00000250719	1700042G07Rik	ENSMUSG00000078593
5675	BIN1	ENSG00000136717	Bin1	ENSMUSG00000024381
5676	ABCC3	ENSG00000108846	Abcc3	ENSMUSG00000020865
5677	HPSE2	ENSG00000172987	Hpse2	ENSMUSG00000074852
5678	PAPSS2	ENSG00000198682	Papss2	ENSMUSG00000024899
5679	WDR35	ENSG00000118965	Wdr35	ENSMUSG00000066643
5680	KCNK13	ENSG00000152315	Kcnk13	ENSMUSG00000045404
5681	SMARCE1	ENSG00000073584	Smarce1	ENSMUSG00000037935
5682	TEX13D	ENSG00000282419	Tex13c2	ENSMUSG00000105993
5683	TEX13D	ENSG00000282419	Tex13c1	ENSMUSG00000078320
5684	RPUSD4	ENSG00000165526	Rpusd4	ENSMUSG00000032044
5685	PPT1	ENSG00000131238	Ppt1	ENSMUSG00000028657
5686	RBMY1B	ENSG00000242875	Gm10352	ENSMUSG00000091987
5687	RBMY1B	ENSG00000242875	Gm29289	ENSMUSG00000101667
5688	RBMY1B	ENSG00000242875	Gm21677	ENSMUSG00000093918
5689	RBMY1B	ENSG00000242875	Gm21693	ENSMUSG00000094511
5690	RBMY1B	ENSG00000242875	Gm21708	ENSMUSG00000095948
5691	RBMY1B	ENSG00000242875	Gm21704	ENSMUSG00000093987
5692	RBMY1B	ENSG00000242875	Gm3376	ENSMUSG00000096520
5693	ECT2	ENSG00000114346	Ect2	ENSMUSG00000027699
5694	PIRT	ENSG00000233670	Pirt	ENSMUSG00000048070
5695	PRAMEF7	ENSG00000204510	Oog1	ENSMUSG00000096576
5696	PRAMEF7	ENSG00000204510	Gm7982	ENSMUSG00000072814
5697	PRAMEF7	ENSG00000204510	E330014E10Rik	ENSMUSG00000072813
5698	DNAJB12	ENSG00000148719	Dnajb12	ENSMUSG00000020109
5699	EDN1	ENSG00000078401	Edn1	ENSMUSG00000021367
5700	TMEM216	ENSG00000187049	Tmem216	ENSMUSG00000024667
5701	HSP90AB1	ENSG00000096384	Hsp90ab1	ENSMUSG00000023944
5702	MAMDC2	ENSG00000165072	Mamdc2	ENSMUSG00000033207
5703	BNIP3	ENSG00000176171	Bnip3	ENSMUSG00000078566
5704	RHBDD1	ENSG00000144468	Rhbdd1	ENSMUSG00000026142
5705	GPR87	ENSG00000138271	Gpr87	ENSMUSG00000051431
5706	H1-4	ENSG00000168298	H1f4	ENSMUSG00000051627
5707	GPR137B	ENSG00000077585	Gpr137b	ENSMUSG00000021306
5708	USP24	ENSG00000162402	Usp24	ENSMUSG00000028514
5709	FAXC	ENSG00000146267	Faxc	ENSMUSG00000028246
5710	DUSP1	ENSG00000120129	Dusp1	ENSMUSG00000024190
5711	RINT1	ENSG00000135249	Rint1	ENSMUSG00000028999
5712	KRTCAP2	ENSG00000163463	Krtcap2	ENSMUSG00000042747
5713	SMIM10L2B	ENSG00000196972	Smim10l2a	ENSMUSG00000054850
5714	BICD1	ENSG00000151746	Bicd1	ENSMUSG00000003452
5715	TMEM116	ENSG00000198270	Tmem116	ENSMUSG00000029452
5716	DSEL	ENSG00000171451	Dsel	ENSMUSG00000038702
5717	KCNG4	ENSG00000168418	Kcng4	ENSMUSG00000045246
5718	IGHV3-49	ENSG00000211965	Ighv7-1	ENSMUSG00000076665
5719	IGHV3-49	ENSG00000211965	Ighv7-2	ENSMUSG00000076653
5720	IGHV3-49	ENSG00000211965	Ighv7-3	ENSMUSG00000076652
5721	IGHV3-49	ENSG00000211965	Ighv7-4	ENSMUSG00000076668
5722	GOLGA8H	ENSG00000261794	Golga2	ENSMUSG00000002546
5723	LRBA	ENSG00000198589	Lrba	ENSMUSG00000028080
5724	MESD	ENSG00000117899	Mesd	ENSMUSG00000038503
5725	CXorf58	ENSG00000165182		ENSMUSG00000118554
5726	OXCT1	ENSG00000083720	Oxct1	ENSMUSG00000022186
5727	C1D	ENSG00000197223	C1d	ENSMUSG00000000581
5728	PARP9	ENSG00000138496	Parp9	ENSMUSG00000022906
5729	SNRPD2	ENSG00000125743	Snrpd2	ENSMUSG00000040824
5730	GOLGA2	ENSG00000167110	Golga2	ENSMUSG00000002546
5731	RRAGC	ENSG00000116954	Rragc	ENSMUSG00000028646
5732	SNRNP70	ENSG00000104852	Snrnp70	ENSMUSG00000063511
5733	MAP2K2	ENSG00000126934	Map2k2	ENSMUSG00000035027
5734	MBLAC2	ENSG00000176055	Mblac2	ENSMUSG00000051098
5735	CDK14	ENSG00000058091	Cdk14	ENSMUSG00000028926
5736	ARPC5	ENSG00000162704	Arpc5	ENSMUSG00000008475
5737	NKX6-3	ENSG00000165066	Nkx6-3	ENSMUSG00000063672
5738	AAMDC	ENSG00000087884	Aamdc	ENSMUSG00000035642
5739	ZNF346	ENSG00000113761	Zfp346	ENSMUSG00000021481
5740	PPP2R3C	ENSG00000092020	Ppp2r3c	ENSMUSG00000021022
5741	SH3D19	ENSG00000109686	Sh3d19	ENSMUSG00000028082
5742	FCSK	ENSG00000157353	Fcsk	ENSMUSG00000033703
5743	PRNP	ENSG00000171867	Prnp	ENSMUSG00000079037
5744	PRKCSH	ENSG00000130175	Prkcsh	ENSMUSG00000003402
5745	NCF2	ENSG00000116701	Ncf2	ENSMUSG00000026480
5746	CCDC201	ENSG00000283247	Ccdc201	ENSMUSG00000087512
5747	KRTAP13-3	ENSG00000240432	2310057N15Rik	ENSMUSG00000048830
5748	KRTAP13-3	ENSG00000240432	Gm5965	ENSMUSG00000009047
5749	KRTAP13-3	ENSG00000240432	Gm20741	ENSMUSG00000116636
5750	MSH5	ENSG00000204410	Msh5	ENSMUSG00000007035
5751	FSD1L	ENSG00000106701	Fsd1l	ENSMUSG00000054752
5752	ZPLD1	ENSG00000170044	Zpld1	ENSMUSG00000064310
5753	PRPH	ENSG00000135406	Prph	ENSMUSG00000023484
5754	BTNL2	ENSG00000204290	Btnl2	ENSMUSG00000024340
5755	ABT1	ENSG00000146109	Abt1	ENSMUSG00000036376
5756	FOXA3	ENSG00000170608	Foxa3	ENSMUSG00000040891
5757	FLVCR2	ENSG00000119686	Flvcr2	ENSMUSG00000034258
5758	ECEL1	ENSG00000171551	Ecel1	ENSMUSG00000026247
5759	P2RY12	ENSG00000169313	P2ry12	ENSMUSG00000036353
5760	CLEC18C	ENSG00000157335	Clec18a	ENSMUSG00000033633
5761	SCAF8	ENSG00000213079	Scaf8	ENSMUSG00000046201
5762	PPP1R36	ENSG00000165807	Ppp1r36	ENSMUSG00000052221
5763	ARHGAP33	ENSG00000004777	Arhgap33	ENSMUSG00000036882
5764	ZNF646	ENSG00000167395	Zfp646	ENSMUSG00000049739
5765	SLFN5	ENSG00000166750	Slfn5	ENSMUSG00000054404
5766	CEP97	ENSG00000182504	Cep97	ENSMUSG00000022604
5767	MYBPC2	ENSG00000086967	Mybpc2	ENSMUSG00000038670
5768	IAH1	ENSG00000134330	Iah1	ENSMUSG00000062054
5769	CCK	ENSG00000187094	Cck	ENSMUSG00000032532
5770		ENSG00000228144	Tmbim4	ENSMUSG00000020225
5771	CRLF1	ENSG00000006016	Crlf1	ENSMUSG00000007888
5772	ZFP42	ENSG00000179059	Zfp42	ENSMUSG00000051176
5773	CLVS1	ENSG00000177182	Clvs1	ENSMUSG00000041216
5774		ENSG00000263020	Ly6g5b	ENSMUSG00000043807
5775	TLX2	ENSG00000115297	Tlx2	ENSMUSG00000068327
5776	ATP13A3	ENSG00000133657	Atp13a3	ENSMUSG00000022533
5777	GDF11	ENSG00000135414	Gdf11	ENSMUSG00000025352
5778	WFDC1	ENSG00000103175	Wfdc1	ENSMUSG00000023336
5779	PDE12	ENSG00000174840	Pde12	ENSMUSG00000043702
5780	SEMA4F	ENSG00000135622	Sema4f	ENSMUSG00000000627
5781	GPR4	ENSG00000177464	Gpr4	ENSMUSG00000044317
5782	TCF19	ENSG00000137310	Tcf19	ENSMUSG00000050410
5783		ENSG00000266953	Pdcd2l	ENSMUSG00000002635
5784	SHARPIN	ENSG00000179526	Sharpin	ENSMUSG00000022552
5785	FGF7	ENSG00000140285	Fgf7	ENSMUSG00000027208
5786	ZNF410	ENSG00000119725	Zfp410	ENSMUSG00000042472
5787	MMGT1	ENSG00000169446	Mmgt1	ENSMUSG00000061273
5788	CARNS1	ENSG00000172508	Carns1	ENSMUSG00000075289
5789	SPCS3	ENSG00000129128	Spcs3	ENSMUSG00000054408
5790	PHYH	ENSG00000107537	Phyh	ENSMUSG00000026664
5791	PNMA8B	ENSG00000204851	Pnmal2	ENSMUSG00000070802
5792		ENSG00000284906	Arhgap11a	ENSMUSG00000041219
5793	ANKMY2	ENSG00000106524	Ankmy2	ENSMUSG00000036188
5794	MON2	ENSG00000061987	Mon2	ENSMUSG00000034602
5795	PON3	ENSG00000105852	Pon3	ENSMUSG00000029759
5796	TMEM147	ENSG00000105677	Tmem147	ENSMUSG00000006315
5797	UBE2O	ENSG00000175931	Ube2o	ENSMUSG00000020802
5798	GOLIM4	ENSG00000173905	Golim4	ENSMUSG00000034109
5799	KDSR	ENSG00000119537	Kdsr	ENSMUSG00000009905
5800	FAM72C	ENSG00000263513	Fam72a	ENSMUSG00000055184
5801	UBQLN4	ENSG00000160803	Ubqln4	ENSMUSG00000008604
5802	TKFC	ENSG00000149476	Tkfc	ENSMUSG00000034371
5803	PNKD	ENSG00000127838	Pnkd	ENSMUSG00000026179
5804	NDUFA10	ENSG00000130414	Ndufa10	ENSMUSG00000026260
5805	CA8	ENSG00000178538	Car8	ENSMUSG00000041261
5806	SEC14L2	ENSG00000100003	Sec14l2	ENSMUSG00000003585
5807	ERGIC1	ENSG00000113719	Ergic1	ENSMUSG00000001576
5808	COG4	ENSG00000103051	Cog4	ENSMUSG00000031753
5809	WDR45	ENSG00000196998	Wdr45	ENSMUSG00000039382
5810	PRKAA2	ENSG00000162409	Prkaa2	ENSMUSG00000028518
5811	MAB21L2	ENSG00000181541	Mab21l2	ENSMUSG00000057777
5812	ZCCHC2	ENSG00000141664	Zcchc2	ENSMUSG00000038866
5813	AARS1	ENSG00000090861	Aars	ENSMUSG00000031960
5814	HNRNPL	ENSG00000104824	Hnrnpl	ENSMUSG00000015165
5815	ANKRD34A	ENSG00000272031	Ankrd34a	ENSMUSG00000049097
5816	NRF1	ENSG00000106459	Nrf1	ENSMUSG00000058440
5817	PSMF1	ENSG00000125818	Psmf1	ENSMUSG00000032869
5818	TMEM260	ENSG00000070269	Tmem260	ENSMUSG00000036339
5819	KLC2	ENSG00000174996	Klc2	ENSMUSG00000024862
5820	ATP5PB	ENSG00000116459	Atp5pb	ENSMUSG00000000563
5821	ZNF786	ENSG00000197362	Zfp786	ENSMUSG00000051499
5822	MYORG	ENSG00000164976	Myorg	ENSMUSG00000046312
5823	RDH11	ENSG00000072042	Rdh11	ENSMUSG00000066441
5824	PDIA5	ENSG00000065485	Pdia5	ENSMUSG00000022844
5825	ESRP1	ENSG00000104413	Esrp1	ENSMUSG00000040728
5826	TMEM191C	ENSG00000206140	Tmem191c	ENSMUSG00000055692
5827	FFAR1	ENSG00000126266	Ffar1	ENSMUSG00000044453
5828	SERPINA6	ENSG00000170099	Serpina6	ENSMUSG00000060807
5829	POPDC3	ENSG00000132429	Popdc3	ENSMUSG00000019848
5830	DNAJC7	ENSG00000168259	Dnajc7	ENSMUSG00000014195
5831	OPA1	ENSG00000198836	Opa1	ENSMUSG00000038084
5832	FGFR1OP	ENSG00000213066	Fgfr1op	ENSMUSG00000069135
5833	RNPEPL1	ENSG00000142327	Rnpepl1	ENSMUSG00000026269
5834	GRIP2	ENSG00000144596	Grip2	ENSMUSG00000030098
5835	PER3	ENSG00000049246	Per3	ENSMUSG00000028957
5836	MMS22L	ENSG00000146263	Mms22l	ENSMUSG00000045751
5837	HS3ST5	ENSG00000249853	Hs3st5	ENSMUSG00000044499
5838	INHA	ENSG00000123999	Inha	ENSMUSG00000032968
5839	HAVCR1	ENSG00000113249	Gm12169	ENSMUSG00000078924
5840	HAVCR1	ENSG00000113249	BC053393	ENSMUSG00000046974
5841	CRHBP	ENSG00000145708	Crhbp	ENSMUSG00000021680
5842	WDR43	ENSG00000163811	Wdr43	ENSMUSG00000041057
5843	SYCN	ENSG00000179751	Sycn	ENSMUSG00000084174
5844	SYP	ENSG00000102003	Syp	ENSMUSG00000031144
5845	RALGAPA1	ENSG00000174373	Ralgapa1	ENSMUSG00000021027
5846	SLC2A5	ENSG00000142583	Slc2a5	ENSMUSG00000028976
5847	DCAF12L2	ENSG00000198354	Dcaf12l2	ENSMUSG00000050926
5848	DCAF12L2	ENSG00000198354	Dcaf12l1	ENSMUSG00000045284
5849	SPOP	ENSG00000121067	Tdpoz8	ENSMUSG00000096879
5850	SPOP	ENSG00000121067	Tdpoz2	ENSMUSG00000103362
5851	SPOP	ENSG00000121067	Tdpoz1	ENSMUSG00000094084
5852	SPOP	ENSG00000121067	Tdpoz6	ENSMUSG00000103350
5853	SPOP	ENSG00000121067	Gm5773	ENSMUSG00000068879
5854	SPOP	ENSG00000121067	Tdpoz4	ENSMUSG00000060256
5855	SPOP	ENSG00000121067	Tdpoz3	ENSMUSG00000058005
5856	SPOP	ENSG00000121067	Gm9117	ENSMUSG00000095822
5857	SPOP	ENSG00000121067	Tdpoz5	ENSMUSG00000094163
5858	SPOP	ENSG00000121067	Tdpoz9	ENSMUSG00000094328
5859	SPOP	ENSG00000121067	Tdpoz7	ENSMUSG00000095251
5860	FERMT1	ENSG00000101311	Fermt1	ENSMUSG00000027356
5861	FAM177A1	ENSG00000151327	Fam177a2	ENSMUSG00000094103
5862	PRDM15	ENSG00000141956	Prdm15	ENSMUSG00000014039
5863	ULK2	ENSG00000083290	Ulk2	ENSMUSG00000004798
5864	OR4F6	ENSG00000184140	Olfr1310	ENSMUSG00000108827
5865	CLEC10A	ENSG00000132514	Mgl2	ENSMUSG00000040950
5866	CLEC10A	ENSG00000132514	Clec10a	ENSMUSG00000000318
5867	TSHR	ENSG00000165409	Tshr	ENSMUSG00000020963
5868	C8B	ENSG00000021852	C8b	ENSMUSG00000029656
5869	MAP1LC3B	ENSG00000140941	Map1lc3b	ENSMUSG00000031812
5870	IKZF2	ENSG00000030419	Ikzf2	ENSMUSG00000025997
5871	ATP6V0A1	ENSG00000033627	Atp6v0a1	ENSMUSG00000019302
5872	CCDC82	ENSG00000149231	Ccdc82	ENSMUSG00000079084
5873	ZMAT4	ENSG00000165061	Zmat4	ENSMUSG00000037492
5874	RBMY1J	ENSG00000226941	Gm10352	ENSMUSG00000091987
5875	RBMY1J	ENSG00000226941	Gm29289	ENSMUSG00000101667
5876	RBMY1J	ENSG00000226941	Gm21677	ENSMUSG00000093918
5877	RBMY1J	ENSG00000226941	Gm21693	ENSMUSG00000094511
5878	RBMY1J	ENSG00000226941	Gm21708	ENSMUSG00000095948
5879	RBMY1J	ENSG00000226941	Gm21704	ENSMUSG00000093987
5880	RBMY1J	ENSG00000226941	Gm3376	ENSMUSG00000096520
5881	FAM83H	ENSG00000180921	Fam83h	ENSMUSG00000046761
5882	MOGS	ENSG00000115275	Mogs	ENSMUSG00000030036
5883	WDR19	ENSG00000157796	Wdr19	ENSMUSG00000037890
5884	NPM1	ENSG00000181163	Npm1	ENSMUSG00000057113
5885	FCGR1A	ENSG00000150337	Fcgr1	ENSMUSG00000015947
5886	PDP1	ENSG00000164951	Pdp1	ENSMUSG00000049225
5887		ENSG00000230626	Map2k2	ENSMUSG00000035027
5888		ENSG00000274944	Mycbp	ENSMUSG00000028647
5889	GPR155	ENSG00000163328	Gpr155	ENSMUSG00000041762
5890	IGHV4-4	ENSG00000276775	Ighv3-1	ENSMUSG00000093838
5891	IGHV4-4	ENSG00000276775	Ighv3-3	ENSMUSG00000094029
5892	IGHV4-4	ENSG00000276775	Ighv3-4	ENSMUSG00000103939
5893	IGHV4-4	ENSG00000276775	Ighv3-5	ENSMUSG00000076670
5894	IGHV4-4	ENSG00000276775	Ighv3-6	ENSMUSG00000076672
5895	IGHV4-4	ENSG00000276775	Ighv3-8	ENSMUSG00000076674
5896	IGHV4-4	ENSG00000276775	Ighv12-3	ENSMUSG00000076676
5897		ENSG00000285901	Ccnd2	ENSMUSG00000000184
5898	FMO3	ENSG00000007933	Fmo3	ENSMUSG00000026691
5899	CORO1A	ENSG00000102879	Coro1a	ENSMUSG00000030707
5900	ITPKA	ENSG00000137825	Itpka	ENSMUSG00000027296
5901	INA	ENSG00000148798	Ina	ENSMUSG00000034336
5902	DDX25	ENSG00000109832	Ddx25	ENSMUSG00000032101
5903	ADGRB2	ENSG00000121753	Adgrb2	ENSMUSG00000028782
5904	BTF3	ENSG00000145741	Btf3	ENSMUSG00000021660
5905	WASL	ENSG00000106299	Wasl	ENSMUSG00000029684
5906		ENSG00000273217	Rapgef6	ENSMUSG00000037533
5907	SMG7	ENSG00000116698	Smg7	ENSMUSG00000042772
5908	PTPRZ1	ENSG00000106278	Ptprz1	ENSMUSG00000068748
5909	MYOCD	ENSG00000141052	Myocd	ENSMUSG00000020542
5910	SP6	ENSG00000189120	Sp6	ENSMUSG00000038560
5911	HRNR	ENSG00000197915	Hrnr	ENSMUSG00000041991
5912	PTGR1	ENSG00000106853	Ptgr1	ENSMUSG00000028378
5913	SRPX	ENSG00000101955	Srpx	ENSMUSG00000090084
5914	UTP11	ENSG00000183520	Utp11	ENSMUSG00000028907
5915	HOXA10	ENSG00000253293	Hoxa10	ENSMUSG00000000938
5916	MFAP2	ENSG00000117122	Mfap2	ENSMUSG00000060572
5917	AGRN	ENSG00000188157	Agrn	ENSMUSG00000041936
5918	RABGAP1L	ENSG00000152061	Rabgap1l	ENSMUSG00000026721
5919	CT45A3	ENSG00000269096	Gm648	ENSMUSG00000064016
5920	ZNF652	ENSG00000198740	Zfp652	ENSMUSG00000075595
5921	TMEM97	ENSG00000109084	Tmem97	ENSMUSG00000037278
5922		ENSG00000286007	Gm39566	ENSMUSG00000109737
5923	RAB40C	ENSG00000197562	Rab40c	ENSMUSG00000025730
5924	ZNF143	ENSG00000166478	Zfp143	ENSMUSG00000061079
5925	CHTF8	ENSG00000168802	Chtf8	ENSMUSG00000046691
5926	DPM2	ENSG00000136908	Dpm2	ENSMUSG00000026810
5927	C1orf174	ENSG00000198912	A430005L14Rik	ENSMUSG00000047613
5928	TSGA10IP	ENSG00000175513	Tsga10ip	ENSMUSG00000039330
5929	LY6G5B	ENSG00000240053	Ly6g5b	ENSMUSG00000043807
5930	RGS18	ENSG00000150681	Rgs18	ENSMUSG00000026357
5931	TNFAIP6	ENSG00000123610	Tnfaip6	ENSMUSG00000053475
5932	CNTFR	ENSG00000122756	Cntfr	ENSMUSG00000028444
5933	HIC2	ENSG00000169635	Hic2	ENSMUSG00000050240
5934	HTRA2	ENSG00000115317	Htra2	ENSMUSG00000068329
5935	LGALS3BP	ENSG00000108679	Lgals3bp	ENSMUSG00000033880
5936	STRIP2	ENSG00000128578	Strip2	ENSMUSG00000039629
5937	BLVRA	ENSG00000106605	Blvra	ENSMUSG00000001999
5938	BRD3OS	ENSG00000235106	Brd3os	ENSMUSG00000109946
5939	KCNN4	ENSG00000104783	Kcnn4	ENSMUSG00000054342
5940	OR3A1	ENSG00000180090	Olfr401	ENSMUSG00000070380
5941	MCL1	ENSG00000143384	Mcl1	ENSMUSG00000038612
5942	SIRT2	ENSG00000068903	Sirt2	ENSMUSG00000015149
5943	OR6A2	ENSG00000184933	Olfr2	ENSMUSG00000070417
5944	TEKT3	ENSG00000125409	Tekt3	ENSMUSG00000042189
5945	TTBK2	ENSG00000128881	Ttbk2	ENSMUSG00000090100
5946	XK	ENSG00000047597	Xk	ENSMUSG00000015342
5947	BRD9	ENSG00000028310	Brd9	ENSMUSG00000057649
5948	IL36B	ENSG00000136696	Il1f8	ENSMUSG00000026985
5949	CCDC13	ENSG00000244607	Ccdc13	ENSMUSG00000079235
5950	ATG3	ENSG00000144848	Atg3	ENSMUSG00000022663
5951	COX16	ENSG00000133983	Cox16	ENSMUSG00000091803
5952	KHDC1	ENSG00000135314	Khdc1a	ENSMUSG00000067750
5953	KHDC1	ENSG00000135314	Khdc1c	ENSMUSG00000041722
5954	KHDC1	ENSG00000135314	Khdc1b	ENSMUSG00000085079
5955	PPP1R3A	ENSG00000154415	Ppp1r3a	ENSMUSG00000042717
5956	SLC39A12	ENSG00000148482	Slc39a12	ENSMUSG00000036949
5957	HOMER3	ENSG00000051128	Homer3	ENSMUSG00000003573
5958	BCL7A	ENSG00000110987	Bcl7a	ENSMUSG00000029438
5959	OPN4	ENSG00000122375	Opn4	ENSMUSG00000021799
5960	SERPINE1	ENSG00000106366	Serpine1	ENSMUSG00000037411
5961	CCND1	ENSG00000110092	Ccnd1	ENSMUSG00000070348
5962	DPYS	ENSG00000147647	Dpys	ENSMUSG00000022304
5963	ZBTB7C	ENSG00000184828	Zbtb7c	ENSMUSG00000044646
5964	STAB1	ENSG00000010327	Stab1	ENSMUSG00000042286
5965	CCDC61	ENSG00000104983	Ccdc61	ENSMUSG00000074358
5966	IGHA1	ENSG00000211895	Igha	ENSMUSG00000095079
5967	ANG	ENSG00000214274	Ang2	ENSMUSG00000047894
5968	ANG	ENSG00000214274	Ang4	ENSMUSG00000060615
5969	KCNS3	ENSG00000170745	Kcns3	ENSMUSG00000043673
5970	NKX2-8	ENSG00000136327	Nkx2-9	ENSMUSG00000058669
5971	SIGMAR1	ENSG00000147955	Sigmar1	ENSMUSG00000036078
5972	PBRM1	ENSG00000163939	Pbrm1	ENSMUSG00000042323
5973	KLHDC4	ENSG00000104731	Klhdc4	ENSMUSG00000040263
5974	CHD7	ENSG00000171316	Chd7	ENSMUSG00000041235
5975	HOXA4	ENSG00000197576	Hoxa4	ENSMUSG00000000942
5976	GPKOW	ENSG00000068394	Gpkow	ENSMUSG00000031148
5977	TPI1	ENSG00000111669	Tpi1	ENSMUSG00000023456
5978	HOXA2	ENSG00000105996	Hoxa2	ENSMUSG00000014704
5979	PPIL4	ENSG00000131013	Ppil4	ENSMUSG00000015757
5980	ZNF354B	ENSG00000178338	Zfp354b	ENSMUSG00000020335
5981	ELK1	ENSG00000126767	Elk1	ENSMUSG00000009406
5982	TRPV1	ENSG00000196689	Trpv1	ENSMUSG00000005952
5983	DOCK10	ENSG00000135905	Dock10	ENSMUSG00000038608
5984	TNFAIP1	ENSG00000109079	Tnfaip1	ENSMUSG00000017615
5985	NHLRC4	ENSG00000257108	Nhlrc4	ENSMUSG00000090113
5986		ENSG00000285982	Slc25a32	ENSMUSG00000022299
5987	IPPK	ENSG00000127080	Ippk	ENSMUSG00000021385
5988	VAC14	ENSG00000103043	Vac14	ENSMUSG00000010936
5989	SYCP2L	ENSG00000153157	Sycp2l	ENSMUSG00000038651
5990	GFAP	ENSG00000131095	Gfap	ENSMUSG00000020932
5991	SYN1	ENSG00000008056	Syn1	ENSMUSG00000037217
5992	NRN1	ENSG00000124785	Nrn1	ENSMUSG00000039114
5993	MBD3L4	ENSG00000205718	Mbd3l2	ENSMUSG00000047508
5994	NTN4	ENSG00000074527	Ntn4	ENSMUSG00000020019
5995	GLIS2	ENSG00000126603	Glis2	ENSMUSG00000014303
5996	GIMAP5	ENSG00000196329	Gimap5	ENSMUSG00000043505
5997	IGHV2-70D	ENSG00000211974	Ighv8-13	ENSMUSG00000076733
5998	GRIN2B	ENSG00000273079	Grin2b	ENSMUSG00000030209
5999	RAB18	ENSG00000099246	Rab18	ENSMUSG00000073639
6000		ENSG00000285162	Chn2	ENSMUSG00000004633
6001	ZAR1	ENSG00000182223	Zar1	ENSMUSG00000063935
6002	GUF1	ENSG00000151806	Guf1	ENSMUSG00000029208
6003	ARHGAP44	ENSG00000006740	Arhgap44	ENSMUSG00000033389
6004	PRICKLE3	ENSG00000012211	Prickle3	ENSMUSG00000031145
6005	SGPL1	ENSG00000166224	Sgpl1	ENSMUSG00000020097
6006	RAVER2	ENSG00000162437	Raver2	ENSMUSG00000035275
6007	RNH1	ENSG00000023191	Rnh1	ENSMUSG00000038650
6008	PNLIP	ENSG00000175535	Pnlip	ENSMUSG00000046008
6009	SV2C	ENSG00000122012	Sv2c	ENSMUSG00000051111
6010	GAS1	ENSG00000180447	Gas1	ENSMUSG00000052957
6011	C5orf22	ENSG00000082213	6030458C11Rik	ENSMUSG00000022195
6012	HLA-DRB1	ENSG00000196126	H2-Eb2	ENSMUSG00000067341
