HGNC_symbol	HGNC_ensembl_gene_id	MGI_symbol	MGI_ensembl_gene_id
1498	DRP2	ENSG00000102385	Drp2	ENSMUSG00000000223
1499	KLHL26	ENSG00000167487	Klhl26	ENSMUSG00000055707
1500	ZNF793	ENSG00000188227	Zfy2	ENSMUSG00000000103
1501	ZFR2	ENSG00000105278	Zfr2	ENSMUSG00000034949
1502	TRIM36	ENSG00000152503	Trim36	ENSMUSG00000033949
1503	CROCC	ENSG00000058453	Crocc	ENSMUSG00000040860
1504	SERPINA3	ENSG00000196136	Serpina3a	ENSMUSG00000041536
1505	SERPINA3	ENSG00000196136	Serpina3b	ENSMUSG00000066364
1506	SERPINA3	ENSG00000196136	Serpina3c	ENSMUSG00000066361
1507	SERPINA3	ENSG00000196136	Serpina3f	ENSMUSG00000066363
1508	SERPINA3	ENSG00000196136	Serpina3g	ENSMUSG00000041481
1509	CABP5	ENSG00000105507	Cabp5	ENSMUSG00000005649
1510	CCDC188	ENSG00000234409	Ccdc188	ENSMUSG00000090777
1511	MACROD1	ENSG00000133315	Macrod1	ENSMUSG00000036278
1512	LCE2A	ENSG00000187173	Lce1e	ENSMUSG00000068889
1513	LCE2A	ENSG00000187173	Lce1g	ENSMUSG00000027919
1514	PARN	ENSG00000140694	Parn	ENSMUSG00000022685
1515	FGFRL1	ENSG00000127418	Fgfrl1	ENSMUSG00000008090
1516	ATP6V1A	ENSG00000114573	Atp6v1a	ENSMUSG00000052459
1517	IGHV1-58	ENSG00000211968	Ighv14-1	ENSMUSG00000094509
1518	IGHV1-58	ENSG00000211968	Ighv14-2	ENSMUSG00000095583
1519	IGHV1-58	ENSG00000211968	Ighv14-3	ENSMUSG00000095642
1520	IGHV1-58	ENSG00000211968	Ighv14-4	ENSMUSG00000076666
1521	SMIM22	ENSG00000267795	Smim22	ENSMUSG00000096215
1522	PATE2	ENSG00000196844	Pate2	ENSMUSG00000074452
1523	SRM	ENSG00000116649	Srm	ENSMUSG00000006442
1524	GOLGA7	ENSG00000147533	Golga7	ENSMUSG00000015341
1525	ZNF853	ENSG00000236609	Zfp853	ENSMUSG00000093910
1526	HUS1B	ENSG00000188996	Hus1b	ENSMUSG00000076430
1527	SESTD1	ENSG00000187231	Sestd1	ENSMUSG00000042272
1528	SVIL	ENSG00000197321	Svil	ENSMUSG00000024236
1529	VKORC1L1	ENSG00000196715	Vkorc1l1	ENSMUSG00000066735
1530	SPEF2	ENSG00000152582	Spef2	ENSMUSG00000072663
1531	DDO	ENSG00000203797	Ddo	ENSMUSG00000063428
1532	FBXO21	ENSG00000135108	Fbxo21	ENSMUSG00000032898
1533	OTUB1	ENSG00000167770	Otub1	ENSMUSG00000024767
1534	PPFIA2	ENSG00000139220	Ppfia2	ENSMUSG00000053825
1535	PDS5B	ENSG00000083642	Pds5b	ENSMUSG00000034021
1536	CRLF1	ENSG00000006016	Crlf1	ENSMUSG00000007888
1537	PTTG2	ENSG00000250254	Pttg1	ENSMUSG00000020415
1538	MCPH1	ENSG00000147316	Mcph1	ENSMUSG00000039842
1539	RIOK3	ENSG00000101782	Riok3	ENSMUSG00000024404
1540	RHOXF1	ENSG00000101883	Rhox13	ENSMUSG00000050197
1541	WDR25	ENSG00000176473	Wdr25	ENSMUSG00000040877
1542	SYNPO	ENSG00000171992	Synpo	ENSMUSG00000043079
1543	HSPA1B	ENSG00000204388	Hspa1b	ENSMUSG00000090877
1544	HSPA1B	ENSG00000204388	Hspa1a	ENSMUSG00000091971
1545	ZNF800	ENSG00000048405	Zfp800	ENSMUSG00000039841
1546	IGHV1-24	ENSG00000211950	Ighv14-1	ENSMUSG00000094509
1547	IGHV1-24	ENSG00000211950	Ighv14-2	ENSMUSG00000095583
1548	IGHV1-24	ENSG00000211950	Ighv14-3	ENSMUSG00000095642
1549	IGHV1-24	ENSG00000211950	Ighv14-4	ENSMUSG00000076666
1550	PATE4	ENSG00000237353	Pate4	ENSMUSG00000032099
1551	KLHDC3	ENSG00000124702	Klhdc3	ENSMUSG00000063576
1552	GGTLC1	ENSG00000149435	Ggt1	ENSMUSG00000006345
1553	SFRP1	ENSG00000104332	Sfrp1	ENSMUSG00000031548
1554	HERC6	ENSG00000138642	Herc6	ENSMUSG00000029798
1555	RASA2	ENSG00000155903	Rasa2	ENSMUSG00000032413
1556	IGHV1-3	ENSG00000211935	Ighv14-1	ENSMUSG00000094509
1557	IGHV1-3	ENSG00000211935	Ighv14-2	ENSMUSG00000095583
1558	IGHV1-3	ENSG00000211935	Ighv14-3	ENSMUSG00000095642
1559	IGHV1-3	ENSG00000211935	Ighv14-4	ENSMUSG00000076666
1560	HRK	ENSG00000135116	Hrk	ENSMUSG00000046607
1561	S1PR4	ENSG00000125910	S1pr4	ENSMUSG00000044199
1562	POLR2E	ENSG00000099817	Polr2e	ENSMUSG00000004667
1563	CNTFR	ENSG00000122756	Cntfr	ENSMUSG00000028444
1564	KIAA1324L	ENSG00000164659	9330182L06Rik	ENSMUSG00000056004
1565	EPHA7	ENSG00000135333	Epha7	ENSMUSG00000028289
1566	GALP	ENSG00000197487	Galp	ENSMUSG00000034660
1567	ZNF480	ENSG00000198464	Zfy2	ENSMUSG00000000103
1568	PWP2	ENSG00000241945	Pwp2	ENSMUSG00000032834
1569	ZNF827	ENSG00000151612	Zfp827	ENSMUSG00000071064
1570	STXBP5	ENSG00000164506	Stxbp5	ENSMUSG00000019790
1571	C4orf51	ENSG00000237136	1700011L22Rik	ENSMUSG00000031682
1572	SPDYE5	ENSG00000170092	Spdye4a	ENSMUSG00000039296
1573	IL22RA2	ENSG00000164485	Il22ra2	ENSMUSG00000039760
1574	PXDC1	ENSG00000168994	Pxdc1	ENSMUSG00000021411
1575	CHCHD6	ENSG00000159685	Chchd6	ENSMUSG00000030086
1576	AKR1B10	ENSG00000198074	Akr1b10	ENSMUSG00000061758
1577	AKR1B10	ENSG00000198074	Akr1b7	ENSMUSG00000052131
1578	UFD1	ENSG00000070010	Ufd1	ENSMUSG00000005262
1579	RAB27B	ENSG00000041353	Rab27b	ENSMUSG00000024511
1580	LUC7L	ENSG00000007392	Luc7l	ENSMUSG00000024188
1581	UNC13B	ENSG00000198722	Unc13b	ENSMUSG00000028456
1582	RARB	ENSG00000077092	Rarb	ENSMUSG00000017491
1583	ZNF548	ENSG00000188785	Zfy2	ENSMUSG00000000103
1584	PROM1	ENSG00000007062	Prom1	ENSMUSG00000029086
1585	AICDA	ENSG00000111732	Aicda	ENSMUSG00000040627
1586	CAMP	ENSG00000164047	Camp	ENSMUSG00000038357
1587	ZNF775	ENSG00000196456	B020011L13Rik	ENSMUSG00000101303
1588	BARX2	ENSG00000043039	Barx2	ENSMUSG00000032033
1589	MTERF3	ENSG00000156469	Mterf3	ENSMUSG00000021519
1590	CSMD1	ENSG00000183117	Csmd1	ENSMUSG00000060924
1591	ZSCAN5C	ENSG00000204532	Zscan5b	ENSMUSG00000058028
1592	UBE2D2	ENSG00000131508	Ube2d2a	ENSMUSG00000091896
1593	PTRH1	ENSG00000187024	Ptrh1	ENSMUSG00000053746
1594	PCLAF	ENSG00000166803	Pclaf	ENSMUSG00000040204
1595	ZNF570	ENSG00000171827	Zfp39	ENSMUSG00000037001
1596	MFSD2A	ENSG00000168389	Mfsd2a	ENSMUSG00000028655
1597	IGHV4-61	ENSG00000211970	Ighv3-1	ENSMUSG00000093838
1598	IGHV4-61	ENSG00000211970	Ighv3-3	ENSMUSG00000094029
1599	IGHV4-61	ENSG00000211970	Ighv3-4	ENSMUSG00000103939
1600	IGHV4-61	ENSG00000211970	Ighv3-5	ENSMUSG00000076670
1601	TMEM161B	ENSG00000164180	Tmem161b	ENSMUSG00000035762
1602	TRPT1	ENSG00000149743	Trpt1	ENSMUSG00000047656
1603	PFN4	ENSG00000176732	Pfn4	ENSMUSG00000020639
1604	SMO	ENSG00000128602	Smo	ENSMUSG00000001761
1605	SLC9A2	ENSG00000115616	Slc9a2	ENSMUSG00000026062
1606	STARD4	ENSG00000164211	Stard4	ENSMUSG00000024378
1607	CLN6	ENSG00000128973	Cln6	ENSMUSG00000032245
1608	NDUFV1	ENSG00000167792	Ndufv1	ENSMUSG00000037916
1609	FSIP2	ENSG00000188738	Fsip2	ENSMUSG00000075249
1610	TOP2B	ENSG00000077097	Top2b	ENSMUSG00000017485
1611	GASK1B	ENSG00000164125	Gask1b	ENSMUSG00000027955
1612	PRAMEF13	ENSG00000279169	Oog1	ENSMUSG00000096576
1613	PRAMEF13	ENSG00000279169	Pramel7	ENSMUSG00000025839
1614	PRAMEF13	ENSG00000279169	Pramel6	ENSMUSG00000025838
1615	NUPR2	ENSG00000185290	Nupr1l	ENSMUSG00000095789
1616	VWA8	ENSG00000102763	Vwa8	ENSMUSG00000058997
1617	MED18	ENSG00000130772	Med18	ENSMUSG00000066042
1618	LCE5A	ENSG00000186207	Lce1e	ENSMUSG00000068889
1619	LCE5A	ENSG00000186207	Lce1g	ENSMUSG00000027919
1620	PTK2B	ENSG00000120899	Ptk2b	ENSMUSG00000059456
1621	CXCR1	ENSG00000163464	Cxcr1	ENSMUSG00000048480
1622		ENSG00000283782	Rad50	ENSMUSG00000020380
1623	TADA3	ENSG00000171148	Tada3	ENSMUSG00000048930
1624	LCE2D	ENSG00000187223	Lce1e	ENSMUSG00000068889
1625	LCE2D	ENSG00000187223	Lce1g	ENSMUSG00000027919
1626	RIMKLA	ENSG00000177181	Rimkla	ENSMUSG00000048899
1627	DLEU7	ENSG00000186047	Dleu7	ENSMUSG00000048281
1628	TSHR	ENSG00000165409	Tshr	ENSMUSG00000020963
1629	TBX15	ENSG00000092607	Tbx15	ENSMUSG00000027868
1630	C4orf33	ENSG00000151470	D3Ertd751e	ENSMUSG00000025766
1631	PRAMEF2	ENSG00000120952	Oog1	ENSMUSG00000096576
1632	PRAMEF2	ENSG00000120952	Pramel7	ENSMUSG00000025839
1633	PRAMEF2	ENSG00000120952	Pramel6	ENSMUSG00000025838
1634	PRAMEF4	ENSG00000243073	Oog1	ENSMUSG00000096576
1635	PRAMEF4	ENSG00000243073	Pramel7	ENSMUSG00000025839
1636	PRAMEF4	ENSG00000243073	Pramel6	ENSMUSG00000025838
1637	SYF2	ENSG00000117614	Syf2	ENSMUSG00000028821
1638	LATS2	ENSG00000150457	Lats2	ENSMUSG00000021959
1639	LATS2	ENSG00000150457	Gm49361	ENSMUSG00000114942
1640	OR2A12	ENSG00000221858	Olfr446	ENSMUSG00000073111
1641	IGSF1	ENSG00000147255	Igsf1	ENSMUSG00000031111
1642	CNNM1	ENSG00000119946	Cnnm1	ENSMUSG00000025189
1643	AMN1	ENSG00000151743	Amn1	ENSMUSG00000068250
1644	OR1F1	ENSG00000168124	Olfr161	ENSMUSG00000051003
1645	ITGA11	ENSG00000137809	Itga11	ENSMUSG00000032243
1646	TFAP2B	ENSG00000008196	Tfap2b	ENSMUSG00000025927
1647	LSM3	ENSG00000170860	Lsm3	ENSMUSG00000034192
1648	IMMT	ENSG00000132305	Immt	ENSMUSG00000052337
1649	CCDC78	ENSG00000162004	Ccdc78	ENSMUSG00000071202
1650	UBL5	ENSG00000198258	Gm16381	ENSMUSG00000113489
1651	UBL5	ENSG00000198258	Gm2001	ENSMUSG00000113951
1652	TSPAN13	ENSG00000106537	Tspan13	ENSMUSG00000020577
1653	IGHV3-43	ENSG00000232216	Ighv5-15	ENSMUSG00000094134
1654	IGHV3-43	ENSG00000232216	Ighv5-16	ENSMUSG00000094194
1655	IGHV3-43	ENSG00000232216	Ighv5-17	ENSMUSG00000095571
1656	IGHV3-43	ENSG00000232216	Ighv4-1	ENSMUSG00000076655
1657	IGHV3-43	ENSG00000232216	Ighv11-1	ENSMUSG00000094533
1658	IGHV3-43	ENSG00000232216	Ighv11-2	ENSMUSG00000096108
1659	IGHV3-43	ENSG00000232216	Ighv16-1	ENSMUSG00000076661
1660	SIKE1	ENSG00000052723	Sike1	ENSMUSG00000027854
1661	KIAA2013	ENSG00000116685	2510039O18Rik	ENSMUSG00000044496
1662	BSX	ENSG00000188909	Bsx	ENSMUSG00000054360
1663	CCDC159	ENSG00000183401	Ccdc159	ENSMUSG00000006241
1664	OR10AG1	ENSG00000174970	Olfr1116	ENSMUSG00000070855
1665	OR10AG1	ENSG00000174970	Olfr1117-ps1	ENSMUSG00000089732
1666	OR10AG1	ENSG00000174970	Olfr1118	ENSMUSG00000083706
1667	OR10AG1	ENSG00000174970	Olfr1122	ENSMUSG00000047594
1668	OR10AG1	ENSG00000174970	Olfr1123	ENSMUSG00000043274
1669	KIAA0391	ENSG00000100890	1110008L16Rik	ENSMUSG00000021023
1670		ENSG00000213204	Cfap206	ENSMUSG00000028294
1671	CAMKK2	ENSG00000110931	Camkk2	ENSMUSG00000029471
1672	GPR35	ENSG00000178623	Gpr35	ENSMUSG00000026271
1673	CCBE1	ENSG00000183287	Ccbe1	ENSMUSG00000046318
1674	FAM228B	ENSG00000219626	Fam228b	ENSMUSG00000050545
1675	FLNB	ENSG00000136068	Flnb	ENSMUSG00000025278
1676	HMMR	ENSG00000072571	Hmmr	ENSMUSG00000020330
1677	SPDYE16	ENSG00000185040	Spdye4a	ENSMUSG00000039296
1678	C1orf210	ENSG00000253313	2610528J11Rik	ENSMUSG00000028536
1679	TMEM109	ENSG00000110108	Tmem109	ENSMUSG00000034659
1680	PRSS2	ENSG00000275896	Prss1	ENSMUSG00000062751
1681	PRSS2	ENSG00000275896	Prss2	ENSMUSG00000057163
1682	ST3GAL1	ENSG00000008513	St3gal1	ENSMUSG00000013846
1683	VPS51	ENSG00000149823	Vps51	ENSMUSG00000024797
1684	PRPS1	ENSG00000147224	Prps1	ENSMUSG00000031432
1685	NPAS4	ENSG00000174576	Npas4	ENSMUSG00000045903
1686	OR5K2	ENSG00000231861	Olfr172	ENSMUSG00000071510
1687	OR5K2	ENSG00000231861	Olfr173	ENSMUSG00000049362
1688	TRBC1	ENSG00000211751	Trbc1	ENSMUSG00000076490
1689	TRBC1	ENSG00000211751	Trbc2	ENSMUSG00000076498
1690	LMO7	ENSG00000136153	Lmo7	ENSMUSG00000033060
1691	TRMT10B	ENSG00000165275	Trmt10b	ENSMUSG00000035601
1692	CD3G	ENSG00000160654	Cd3g	ENSMUSG00000002033
1693	RYR2	ENSG00000198626	Ryr2	ENSMUSG00000021313
1694	KCNE1B	ENSG00000276289	Kcne1	ENSMUSG00000039639
1695	ZIC3	ENSG00000156925	Zic3	ENSMUSG00000067860
1696		ENSG00000131408	Nr1h2	ENSMUSG00000060601
1697	DERL3	ENSG00000099958	Derl3	ENSMUSG00000009092
1698	CAMK1	ENSG00000134072	Camk1	ENSMUSG00000030272
1699	FAM243B	ENSG00000277277	Fam243	ENSMUSG00000051728
1700	PPCS	ENSG00000127125	Ppcs	ENSMUSG00000028636
1701	LCE2C	ENSG00000187180	Lce1e	ENSMUSG00000068889
1702	LCE2C	ENSG00000187180	Lce1g	ENSMUSG00000027919
1703		ENSG00000285458	1700016H13Rik	ENSMUSG00000029320
1704	SLC6A11	ENSG00000132164	Slc6a11	ENSMUSG00000030307
1705	OVOL3	ENSG00000105261	Ovol3	ENSMUSG00000100512
1706	FAM234A	ENSG00000167930	Fam234a	ENSMUSG00000024187
1707	GPR174	ENSG00000147138	Gpr174	ENSMUSG00000073008
1708	SLC25A13	ENSG00000004864	Slc25a13	ENSMUSG00000015112
1709	ATF7IP	ENSG00000171681	Atf7ip	ENSMUSG00000030213
1710	AOAH	ENSG00000136250	Aoah	ENSMUSG00000021322
1711	IGHV1-69-2	ENSG00000281990	Ighv14-1	ENSMUSG00000094509
1712	IGHV1-69-2	ENSG00000281990	Ighv14-2	ENSMUSG00000095583
1713	IGHV1-69-2	ENSG00000281990	Ighv14-3	ENSMUSG00000095642
1714	IGHV1-69-2	ENSG00000281990	Ighv14-4	ENSMUSG00000076666
1715	CCDC66	ENSG00000180376	Ccdc66	ENSMUSG00000046753
1716	CUL4A	ENSG00000139842	Cul4a	ENSMUSG00000031446
1717	SPDYE6	ENSG00000260097	Spdye4a	ENSMUSG00000039296
1718	TRIM27	ENSG00000204713	Trim27	ENSMUSG00000021326
1719	ACTRT3	ENSG00000184378	Actrt3	ENSMUSG00000037737
1720	TXNRD3	ENSG00000197763	Txnrd3	ENSMUSG00000000811
1721	SESN2	ENSG00000130766	Sesn2	ENSMUSG00000028893
1722	COLEC12	ENSG00000158270	Colec12	ENSMUSG00000036103
1723	NRBF2	ENSG00000148572	Nrbf2	ENSMUSG00000075000
1724	ATCAY	ENSG00000167654	Atcay	ENSMUSG00000034958
1725	GPX6	ENSG00000198704	Gpx6	ENSMUSG00000004341
1726	SMIM11A	ENSG00000205670	Smim11	ENSMUSG00000051989
1727	BTBD7	ENSG00000011114	Btbd7	ENSMUSG00000041702
1728	ZNF444	ENSG00000167685	Zfp444	ENSMUSG00000044876
1729	CELSR2	ENSG00000143126	Celsr2	ENSMUSG00000068740
1730	SPDYE21P	ENSG00000230358	Spdye4a	ENSMUSG00000039296
1731	UNC50	ENSG00000115446	Unc50	ENSMUSG00000026111
1732	KCNE1	ENSG00000180509	Kcne1	ENSMUSG00000039639
1733	NOTCH1	ENSG00000148400	Notch1	ENSMUSG00000026923
1734	ZNF627	ENSG00000198551	Gm20422	ENSMUSG00000092544
1735	CCDC80	ENSG00000091986	Ccdc80	ENSMUSG00000022665
1736	CCNB1	ENSG00000134057	Ccnb1	ENSMUSG00000041431
1737	FPR3	ENSG00000187474	Fpr-rs4	ENSMUSG00000048062
1738	SH3D21	ENSG00000214193	Sh3d21	ENSMUSG00000073758
1739	CCDC141	ENSG00000163492	Ccdc141	ENSMUSG00000044033
1740	TRPV6	ENSG00000165125	Trpv6	ENSMUSG00000029868
1741	RUFY4	ENSG00000188282	Rufy4	ENSMUSG00000061815
1742	HPSE2	ENSG00000172987	Hpse2	ENSMUSG00000074852
1743	STRN3	ENSG00000196792	Strn3	ENSMUSG00000020954
1744	TNIP2	ENSG00000168884	Tnip2	ENSMUSG00000059866
1745	DGCR8	ENSG00000128191	Dgcr8	ENSMUSG00000022718
1746	DGCR8	ENSG00000128191	Gm49776	ENSMUSG00000116925
1747	HPDL	ENSG00000186603	Hpdl	ENSMUSG00000043155
1748	OR8A1	ENSG00000196119	Olfr160	ENSMUSG00000061165
1749	OR8A1	ENSG00000196119	Olfr151	ENSMUSG00000110526
1750	PITPNM2	ENSG00000090975	Pitpnm2	ENSMUSG00000029406
1751	PPBP	ENSG00000163736	Ppbp	ENSMUSG00000029372
1752	PCP4	ENSG00000183036	Pcp4	ENSMUSG00000090223
1753	IGHV3-72	ENSG00000225698	Ighv7-1	ENSMUSG00000076665
1754	IGHV3-72	ENSG00000225698	Ighv7-2	ENSMUSG00000076653
1755	IGHV3-72	ENSG00000225698	Ighv7-3	ENSMUSG00000076652
1756	IGHV3-72	ENSG00000225698	Ighv7-4	ENSMUSG00000076668
1757	RHOBTB2	ENSG00000008853	Rhobtb2	ENSMUSG00000022075
1758	ZNF418	ENSG00000196724	Zfy2	ENSMUSG00000000103
1759	PTPN13	ENSG00000163629	Ptpn13	ENSMUSG00000034573
1760	NPPB	ENSG00000120937	Nppb	ENSMUSG00000029019
1761	WDR62	ENSG00000075702	Wdr62	ENSMUSG00000037020
1762	KIF3C	ENSG00000084731	Kif3c	ENSMUSG00000020668
1763	ADO	ENSG00000181915	Ado	ENSMUSG00000057134
1764	RFC1	ENSG00000035928	Rfc1	ENSMUSG00000029191
1765	ZNF667	ENSG00000198046	Zfp667	ENSMUSG00000054893
1766	EXOSC3	ENSG00000107371	Exosc3	ENSMUSG00000028322
1767	PRAMEF15	ENSG00000204501	Oog1	ENSMUSG00000096576
1768	PRAMEF15	ENSG00000204501	Pramel7	ENSMUSG00000025839
1769	PRAMEF15	ENSG00000204501	Pramel6	ENSMUSG00000025838
1770	KIAA1217	ENSG00000120549	Etl4	ENSMUSG00000036617
1771	XPC	ENSG00000154767	Xpc	ENSMUSG00000030094
1772	CD200R1L	ENSG00000206531	Cd200r3	ENSMUSG00000036172
1773	IGHV4-4	ENSG00000276775	Ighv3-1	ENSMUSG00000093838
1774	IGHV4-4	ENSG00000276775	Ighv3-3	ENSMUSG00000094029
1775	IGHV4-4	ENSG00000276775	Ighv3-4	ENSMUSG00000103939
1776	IGHV4-4	ENSG00000276775	Ighv3-5	ENSMUSG00000076670
1777	GATAD1	ENSG00000157259	Gatad1	ENSMUSG00000007415
1778	PDIA5	ENSG00000065485	Pdia5	ENSMUSG00000022844
1779	MARCKS	ENSG00000277443	Marcks	ENSMUSG00000069662
1780	ACOT4	ENSG00000177465	Acot4	ENSMUSG00000052392
1781	NAALAD2	ENSG00000077616	Naalad2	ENSMUSG00000043943
1782	CLIC6	ENSG00000159212	Clic6	ENSMUSG00000022949
1783	GRIK2	ENSG00000164418	Grik2	ENSMUSG00000056073
1784	CMAS	ENSG00000111726	Cmas	ENSMUSG00000030282
1785	GPI	ENSG00000105220	Gpi1	ENSMUSG00000036427
1786	PRAMEF9	ENSG00000204505	Oog1	ENSMUSG00000096576
1787	PRAMEF9	ENSG00000204505	Pramel7	ENSMUSG00000025839
1788	PRAMEF9	ENSG00000204505	Pramel6	ENSMUSG00000025838
1789	DNAAF2	ENSG00000165506	Gm49383	ENSMUSG00000113149
1790	DNAAF2	ENSG00000165506	Dnaaf2	ENSMUSG00000020973
1791	TNFAIP6	ENSG00000123610	Tnfaip6	ENSMUSG00000053475
1792	NPC2	ENSG00000119655	Npc2	ENSMUSG00000021242
1793	OR6B1	ENSG00000221813	Olfr449	ENSMUSG00000049168
1794	MFAP5	ENSG00000197614	Mfap5	ENSMUSG00000030116
1795	ANKMY1	ENSG00000144504	Ankmy1	ENSMUSG00000034212
1796	FTMT	ENSG00000181867	Ftmt	ENSMUSG00000024510
1797	ROGDI	ENSG00000067836	Rogdi	ENSMUSG00000022540
1798	MAN1A1	ENSG00000111885	Man1a	ENSMUSG00000003746
1799	TDRD1	ENSG00000095627	Tdrd1	ENSMUSG00000025081
1800	CCDC30	ENSG00000186409	Ccdc30	ENSMUSG00000028637
1801	PIP4P2	ENSG00000155099	Pip4p2	ENSMUSG00000028221
1802	PIAS1	ENSG00000033800	Pias1	ENSMUSG00000032405
1803	CDKN3	ENSG00000100526	Cdkn3	ENSMUSG00000037628
1804	ZNF773	ENSG00000152439	Zfy2	ENSMUSG00000000103
1805		ENSG00000259316	Pclaf	ENSMUSG00000040204
1806	CDC45	ENSG00000093009	Cdc45	ENSMUSG00000000028
1807	TMEM64	ENSG00000180694	Tmem64	ENSMUSG00000043252
1808	TTC32	ENSG00000183891	Ttc32	ENSMUSG00000066637
1809	PPCDC	ENSG00000138621	Ppcdc	ENSMUSG00000063849
1810	KL	ENSG00000133116	Kl	ENSMUSG00000058488
1811	NR1H4	ENSG00000012504	Nr1h4	ENSMUSG00000047638
1812	PPM1K	ENSG00000163644	Ppm1k	ENSMUSG00000037826
1813	PRAMEF26	ENSG00000280267	Oog1	ENSMUSG00000096576
1814	PRAMEF26	ENSG00000280267	Pramel7	ENSMUSG00000025839
1815	PRAMEF26	ENSG00000280267	Pramel6	ENSMUSG00000025838
1816	SCML4	ENSG00000146285	Scml4	ENSMUSG00000044770
1817	EPHX4	ENSG00000172031	Ephx4	ENSMUSG00000033805
1818	IGHV1-45	ENSG00000211961	Ighv14-1	ENSMUSG00000094509
1819	IGHV1-45	ENSG00000211961	Ighv14-2	ENSMUSG00000095583
1820	IGHV1-45	ENSG00000211961	Ighv14-3	ENSMUSG00000095642
1821	IGHV1-45	ENSG00000211961	Ighv14-4	ENSMUSG00000076666
1822	OR11G2	ENSG00000196832	Olfr738	ENSMUSG00000094692
1823	SCYL2	ENSG00000136021	Scyl2	ENSMUSG00000069539
1824	RIMKLB	ENSG00000166532	Rimklb	ENSMUSG00000040649
1825		ENSG00000285171	Il2rg	ENSMUSG00000031304
1826		ENSG00000285171	Gm20489	ENSMUSG00000092463
1827	CTSH	ENSG00000103811	Ctsh	ENSMUSG00000032359
1828	HAS1	ENSG00000105509	Has1	ENSMUSG00000003665
1829	C1QC	ENSG00000159189	C1qc	ENSMUSG00000036896
1830	SPDYE9P	ENSG00000262461	Spdye4a	ENSMUSG00000039296
1831	INPP4B	ENSG00000109452	Inpp4b	ENSMUSG00000037940
1832	NAB2	ENSG00000166886	Nab2	ENSMUSG00000025402
1833	ACOT2	ENSG00000119673	Acot2	ENSMUSG00000021226
1834	ACOT2	ENSG00000119673	Acot1	ENSMUSG00000072949
1835	ACOT2	ENSG00000119673	Gm49366	ENSMUSG00000113475
1836	ACOT2	ENSG00000119673	Acot3	ENSMUSG00000021228
1837	ACOT2	ENSG00000119673	Acot5	ENSMUSG00000042540
1838	ANKRD13C	ENSG00000118454	Ankrd13c	ENSMUSG00000039988
1839	PSMB5	ENSG00000100804	Psmb5	ENSMUSG00000022193
1840	METRN	ENSG00000103260	Metrn	ENSMUSG00000002274
1841	DNASE1L3	ENSG00000163687	Dnase1l3	ENSMUSG00000025279
1842	SPDYE1	ENSG00000136206	Spdye4a	ENSMUSG00000039296
1843	UPF2	ENSG00000151461	Upf2	ENSMUSG00000043241
1844	EEF1AKMT1	ENSG00000150456	Eef1akmt1	ENSMUSG00000021951
1845	AMDHD1	ENSG00000139344	Amdhd1	ENSMUSG00000015890
1846	MBOAT7	ENSG00000125505	Mboat7	ENSMUSG00000035596
1847	C6orf163	ENSG00000203872	Gm136	ENSMUSG00000071015
1848	GRM8	ENSG00000179603	Grm8	ENSMUSG00000024211
1849	IGHV3-49	ENSG00000211965	Ighv7-1	ENSMUSG00000076665
1850	IGHV3-49	ENSG00000211965	Ighv7-2	ENSMUSG00000076653
1851	IGHV3-49	ENSG00000211965	Ighv7-3	ENSMUSG00000076652
1852	IGHV3-49	ENSG00000211965	Ighv7-4	ENSMUSG00000076668
1853	C1orf68	ENSG00000198854	2310050C09Rik	ENSMUSG00000090314
1854	SPDYE4	ENSG00000183318	Spdye4a	ENSMUSG00000039296
1855	HECTD1	ENSG00000092148	Hectd1	ENSMUSG00000035247
1856	RNPEPL1	ENSG00000142327	Rnpepl1	ENSMUSG00000026269
1857	IL13	ENSG00000169194	Il13	ENSMUSG00000020383
1858	MFSD9	ENSG00000135953	Mfsd9	ENSMUSG00000041945
1859	RPS23	ENSG00000186468	Rps23	ENSMUSG00000049517
1860	NMI	ENSG00000123609	Nmi	ENSMUSG00000026946
1861	MYO9A	ENSG00000066933	Myo9a	ENSMUSG00000039585
1862	AADACL2	ENSG00000197953	Aadacl2	ENSMUSG00000091376
1863		ENSG00000131845	Zfy2	ENSMUSG00000000103
1864	CTBP1	ENSG00000159692	Ctbp1	ENSMUSG00000037373
1865	SERPINA9	ENSG00000170054	Serpina9	ENSMUSG00000058260
1866	ENPEP	ENSG00000138792	Enpep	ENSMUSG00000028024
1867	SLC6A1	ENSG00000157103	Slc6a1	ENSMUSG00000030310
1868	CCL20	ENSG00000115009	Ccl20	ENSMUSG00000026166
1869	MTHFD1L	ENSG00000120254	Mthfd1l	ENSMUSG00000040675
1870	DCAF10	ENSG00000122741	Dcaf10	ENSMUSG00000035572
1871	IGHV1-69	ENSG00000211973	Ighv14-1	ENSMUSG00000094509
1872	IGHV1-69	ENSG00000211973	Ighv14-2	ENSMUSG00000095583
1873	IGHV1-69	ENSG00000211973	Ighv14-3	ENSMUSG00000095642
1874	IGHV1-69	ENSG00000211973	Ighv14-4	ENSMUSG00000076666
1875	RBM48	ENSG00000127993	Rbm48	ENSMUSG00000040302
1876	PLA2G4C	ENSG00000105499	Pla2g4c	ENSMUSG00000033847
1877	PLPP2	ENSG00000141934	Plpp2	ENSMUSG00000052151
1878	ZNF562	ENSG00000171466	Zfy2	ENSMUSG00000000103
