HGNC_symbol	HGNC_ensembl_gene_id	MGI_symbol	MGI_ensembl_gene_id
2099	TSGA10IP	ENSG00000175513	Tsga10ip	ENSMUSG00000039330
2100	ECI2	ENSG00000198721	Eci3	ENSMUSG00000021416
2101	CCNG1	ENSG00000113328	Ccng1	ENSMUSG00000020326
2102	ZNF449	ENSG00000173275	Zfp449	ENSMUSG00000073176
2103	OR5W2	ENSG00000187612	Olfr1135	ENSMUSG00000075153
2104	OR5W2	ENSG00000187612	Olfr1136	ENSMUSG00000075151
2105	OR5W2	ENSG00000187612	Olfr1137	ENSMUSG00000075150
2106	OR5W2	ENSG00000187612	Olfr1138	ENSMUSG00000075149
2107	OR5W2	ENSG00000187612	Olfr1140	ENSMUSG00000068817
2108	OR5W2	ENSG00000187612	Olfr1141	ENSMUSG00000075148
2109	OR5W2	ENSG00000187612	Olfr1152	ENSMUSG00000045225
2110	FNBP1L	ENSG00000137942	Fnbp1l	ENSMUSG00000039735
2111	RNF113A	ENSG00000125352	Rnf113a2	ENSMUSG00000098134
2112	SEC23A	ENSG00000100934	Sec23a	ENSMUSG00000020986
2113	CTDSP1	ENSG00000144579	Ctdsp1	ENSMUSG00000026176
2114	PSME2	ENSG00000100911	Psme2	ENSMUSG00000079197
2115	GRIN3A	ENSG00000198785	Grin3a	ENSMUSG00000039579
2116	SQOR	ENSG00000137767	Sqor	ENSMUSG00000005803
2117	NME5	ENSG00000112981	Nme5	ENSMUSG00000035984
2118	GPR33	ENSG00000214943	Gpr33	ENSMUSG00000035148
2119	CASQ1	ENSG00000143318	Casq1	ENSMUSG00000007122
2120	ZNHIT2	ENSG00000174276	Znhit2	ENSMUSG00000075227
2121	GATM	ENSG00000171766	Gatm	ENSMUSG00000027199
2122	OGT	ENSG00000147162	Ogt	ENSMUSG00000034160
2123		ENSG00000285441	Sod2	ENSMUSG00000006818
2124	MYSM1	ENSG00000162601	Mysm1	ENSMUSG00000062627
2125	SSR3	ENSG00000114850	Ssr3	ENSMUSG00000027828
2126	ITGA3	ENSG00000005884	Itga3	ENSMUSG00000001507
2127	KIF27	ENSG00000165115	Kif27	ENSMUSG00000060176
2128	DDIAS	ENSG00000165490	Ddias	ENSMUSG00000030641
2129	CDK5RAP2	ENSG00000136861	Cdk5rap2	ENSMUSG00000039298
2130	HHAT	ENSG00000054392	Hhat	ENSMUSG00000037375
2131	LHX8	ENSG00000162624	Lhx8	ENSMUSG00000096225
2132	NUP42	ENSG00000136243	Nupl2	ENSMUSG00000048439
2133	ZBTB39	ENSG00000166860	Zbtb39	ENSMUSG00000044617
2134	MTFR2	ENSG00000146410	Mtfr2	ENSMUSG00000019992
2135	CASP2	ENSG00000106144	Casp2	ENSMUSG00000029863
2136	MRPS24	ENSG00000062582	Mrps24	ENSMUSG00000020477
2137		ENSG00000248710	Trim59	ENSMUSG00000034317
2138	UPK1A	ENSG00000105668	Upk1a	ENSMUSG00000006313
2139	CCDC168	ENSG00000175820	Gm8251	ENSMUSG00000091844
2140	BSPH1	ENSG00000188334	Bsph1	ENSMUSG00000074378
2141	PRPF8	ENSG00000174231	Prpf8	ENSMUSG00000020850
2142	ADCK2	ENSG00000133597	Adck2	ENSMUSG00000046947
2143	ADCK2	ENSG00000133597	Gm42420	ENSMUSG00000107071
2144	TEX44	ENSG00000177673	Tex44	ENSMUSG00000036574
2145	TACC1	ENSG00000147526	Tacc1	ENSMUSG00000065954
2146	BOD1L1	ENSG00000038219	Bod1l	ENSMUSG00000061755
2147	SOX17	ENSG00000164736	Sox17	ENSMUSG00000025902
2148	PROSER3	ENSG00000167595	Proser3	ENSMUSG00000036864
2149	DYNC1I2	ENSG00000077380	Dync1i2	ENSMUSG00000027012
2150	LRIT2	ENSG00000204033	Lrit2	ENSMUSG00000043418
2151	ZCCHC24	ENSG00000165424	Zcchc24	ENSMUSG00000055538
2152	MS4A6E	ENSG00000166926	Ms4a6c	ENSMUSG00000079419
2153	MS4A6E	ENSG00000166926	Ms4a6b	ENSMUSG00000024677
2154	TRBV20-1	ENSG00000211747	Trbv20	ENSMUSG00000076476
2155	TRBV12-4	ENSG00000276953	Trbv15	ENSMUSG00000076472
2156	PPP2R5E	ENSG00000154001	Ppp2r5e	ENSMUSG00000021051
2157	NCL	ENSG00000115053	Ncl	ENSMUSG00000026234
2158	IGHV1-46	ENSG00000211962	Ighv1-47	ENSMUSG00000076709
2159	IGHV1-46	ENSG00000211962	Ighv1-49	ENSMUSG00000076710
2160	IGHV1-46	ENSG00000211962	Ighv1-50	ENSMUSG00000094198
2161	IGHV1-46	ENSG00000211962	Ighv1-52	ENSMUSG00000095204
2162	IGHV1-46	ENSG00000211962	Ighv1-53	ENSMUSG00000093894
2163	IGHV1-46	ENSG00000211962	Ighv1-54	ENSMUSG00000094787
2164	IGHV1-46	ENSG00000211962	Ighv1-55	ENSMUSG00000095589
2165	IGHV1-46	ENSG00000211962	Ighv1-56	ENSMUSG00000094862
2166	IGHV1-46	ENSG00000211962	Ighv1-58	ENSMUSG00000095889
2167	IGHV1-46	ENSG00000211962	Ighv1-59	ENSMUSG00000095197
2168	MRPL35	ENSG00000132313	Mrpl35	ENSMUSG00000052962
2169	UPK3A	ENSG00000100373	Upk3a	ENSMUSG00000022435
2170	SART1	ENSG00000175467	Sart1	ENSMUSG00000039148
2171	IL33	ENSG00000137033	Il33	ENSMUSG00000024810
2172	HORMAD2	ENSG00000176635	Hormad2	ENSMUSG00000020419
2173	PCF11	ENSG00000165494	Pcf11	ENSMUSG00000041328
2174	RDH16	ENSG00000139547	Rdh16f1	ENSMUSG00000099009
2175	RDH16	ENSG00000139547	Rdh1	ENSMUSG00000089789
2176	RDH16	ENSG00000139547	Rdh9	ENSMUSG00000056148
2177	KCNE5	ENSG00000176076	Kcne1l	ENSMUSG00000090122
2178	GPR87	ENSG00000138271	Gpr87	ENSMUSG00000051431
2179	COL15A1	ENSG00000204291	Col15a1	ENSMUSG00000028339
2180	OLAH	ENSG00000152463	Olah	ENSMUSG00000026645
2181	PAIP2	ENSG00000120727	Paip2	ENSMUSG00000037058
2182	COX6B1	ENSG00000126267	Cox6b1	ENSMUSG00000036751
2183	EPB42	ENSG00000166947	Epb42	ENSMUSG00000023216
2184	GMCL2	ENSG00000244234	Gmcl1	ENSMUSG00000001157
2185	TRABD2B	ENSG00000269113	Trabd2b	ENSMUSG00000070867
2186	SERPINE2	ENSG00000135919	Serpine2	ENSMUSG00000026249
2187	CREBL2	ENSG00000111269	Crebl2	ENSMUSG00000032652
2188	VRK3	ENSG00000105053	Vrk3	ENSMUSG00000002205
2189	SRGN	ENSG00000122862	Srgn	ENSMUSG00000020077
2190	MPP7	ENSG00000150054	Mpp7	ENSMUSG00000057440
2191	FAM124B	ENSG00000124019	Fam124b	ENSMUSG00000043230
2192	EGFLAM	ENSG00000164318	Egflam	ENSMUSG00000042961
2193	CACNG8	ENSG00000142408	Cacng8	ENSMUSG00000053395
2194	PINK1	ENSG00000158828	Pink1	ENSMUSG00000028756
2195	CWF19L1	ENSG00000095485	Cwf19l1	ENSMUSG00000025200
2196	TMBIM4	ENSG00000155957	Tmbim4	ENSMUSG00000020225
2197	C9orf16	ENSG00000171159	1110008P14Rik	ENSMUSG00000039195
2198	CD160	ENSG00000117281	Cd160	ENSMUSG00000038304
2199	VPS28	ENSG00000160948	Vps28	ENSMUSG00000115987
2200	CTR9	ENSG00000198730	Ctr9	ENSMUSG00000005609
2201	LRIT1	ENSG00000148602	Lrit1	ENSMUSG00000041044
2202	LIF	ENSG00000128342	Lif	ENSMUSG00000034394
2203	PDZD9	ENSG00000155714	Pdzd9	ENSMUSG00000030887
2204	MFN2	ENSG00000116688	Mfn2	ENSMUSG00000029020
2205	C2orf74	ENSG00000237651	1700093K21Rik	ENSMUSG00000020286
2206	PPM1D	ENSG00000170836	Ppm1d	ENSMUSG00000020525
2207	CTNNBIP1	ENSG00000178585	Ctnnbip1	ENSMUSG00000028988
2208	CRB1	ENSG00000134376	Crb1	ENSMUSG00000063681
2209	CCDC142	ENSG00000135637	Ccdc142	ENSMUSG00000107499
2210	CCDC142	ENSG00000135637	Gm42688	ENSMUSG00000079511
2211	SDHC	ENSG00000143252	Sdhc	ENSMUSG00000058076
2212	MPZ	ENSG00000158887	Mpz	ENSMUSG00000056569
2213	LIAS	ENSG00000121897	Lias	ENSMUSG00000029199
2214	UBAP1	ENSG00000165006	Ubap1	ENSMUSG00000028437
2215	SRPX	ENSG00000101955	Srpx	ENSMUSG00000090084
2216	MYO1A	ENSG00000166866	Myo1a	ENSMUSG00000025401
2217	LRP6	ENSG00000070018	Lrp6	ENSMUSG00000030201
2218	TOGARAM1	ENSG00000198718	Togaram1	ENSMUSG00000035614
2219	GUCY1A2	ENSG00000152402	Gucy1a2	ENSMUSG00000041624
2220	PWWP3B	ENSG00000157502	Pwwp3b	ENSMUSG00000042515
2221	NAA10	ENSG00000102030	Naa10	ENSMUSG00000031388
2222	MOS	ENSG00000172680	Mos	ENSMUSG00000078365
2223	PEG3	ENSG00000198300	Peg3	ENSMUSG00000002265
2224	RAG2	ENSG00000175097	Rag2	ENSMUSG00000032864
2225	DDC	ENSG00000132437	Ddc	ENSMUSG00000020182
2226	HOXB3	ENSG00000120093	Hoxb3	ENSMUSG00000048763
2227	TEDDM1	ENSG00000203730	Teddm1a	ENSMUSG00000047053
2228	TEDDM1	ENSG00000203730	Teddm1b	ENSMUSG00000043282
2229	VPS50	ENSG00000004766	Vps50	ENSMUSG00000001376
2230	MS4A6A	ENSG00000110077	Ms4a6c	ENSMUSG00000079419
2231	MS4A6A	ENSG00000110077	Ms4a6b	ENSMUSG00000024677
2232	HLX	ENSG00000136630	Hlx	ENSMUSG00000039377
2233	MIGA1	ENSG00000180488	Miga1	ENSMUSG00000054942
2234	HYI	ENSG00000178922	Hyi	ENSMUSG00000006395
2235	C15orf48	ENSG00000166920	AA467197	ENSMUSG00000033213
2236	PLK4	ENSG00000142731	Plk4	ENSMUSG00000025758
2237	NINJ2	ENSG00000171840	Ninj2	ENSMUSG00000041377
2238	DIAPH2	ENSG00000147202	Diaph2	ENSMUSG00000034480
2239	TBC1D25	ENSG00000068354	Tbc1d25	ENSMUSG00000039201
2240	AASDHPPT	ENSG00000149313	Aasdhppt	ENSMUSG00000025894
2241	REEP1	ENSG00000068615	Reep1	ENSMUSG00000052852
2242	TRMT10B	ENSG00000165275	Trmt10b	ENSMUSG00000035601
2243	GNL2	ENSG00000134697	Gnl2	ENSMUSG00000028869
2244	FUT10	ENSG00000172728	Fut10	ENSMUSG00000046152
2245	NPPA	ENSG00000175206	Nppa	ENSMUSG00000041616
2246	VIM	ENSG00000026025	Vim	ENSMUSG00000026728
2247	SNRPA	ENSG00000077312	Snrpa	ENSMUSG00000061479
2248	IL22RA2	ENSG00000164485	Il22ra2	ENSMUSG00000039760
2249	IGLV4-60	ENSG00000211639	Iglv3	ENSMUSG00000076939
2250	ACRBP	ENSG00000111644	Acrbp	ENSMUSG00000072770
2251	BLOC1S6	ENSG00000104164	Bloc1s6	ENSMUSG00000005804
2252	POTEA	ENSG00000188877	4930467E23Rik	ENSMUSG00000096265
2253	POTEA	ENSG00000188877	Gm31371	ENSMUSG00000110591
2254	POTEA	ENSG00000188877	Gm15319	ENSMUSG00000074449
2255	POTEA	ENSG00000188877	Gm21119	ENSMUSG00000095294
2256	CALCR	ENSG00000004948	Calcr	ENSMUSG00000023964
2257	TRBV20OR9-2	ENSG00000205274	Trbv20	ENSMUSG00000076476
2258	ZNF8	ENSG00000278129	Zfp128	ENSMUSG00000060397
2259	NAA30	ENSG00000139977	Naa30	ENSMUSG00000036282
2260	PSMA3	ENSG00000100567	Psma3	ENSMUSG00000060073
2261	AVPR2	ENSG00000126895	Avpr2	ENSMUSG00000031390
2262	NCF4	ENSG00000100365	Ncf4	ENSMUSG00000071715
2263	CEMIP	ENSG00000103888	Cemip	ENSMUSG00000052353
2264	GPR89A	ENSG00000117262	Gpr89	ENSMUSG00000028096
2265	PRRG1	ENSG00000130962	Prrg1	ENSMUSG00000047996
2266	IMMT	ENSG00000132305	Immt	ENSMUSG00000052337
2267	TRBV12-5	ENSG00000275158	Trbv16	ENSMUSG00000076473
2268	ITGAV	ENSG00000138448	Itgav	ENSMUSG00000027087
2269	LBR	ENSG00000143815	Lbr	ENSMUSG00000004880
2270	MED16	ENSG00000175221	Med16	ENSMUSG00000013833
2271	CELF1	ENSG00000149187	Celf1	ENSMUSG00000005506
2272	NDUFS3	ENSG00000213619	Ndufs3	ENSMUSG00000005510
2273	RAB1A	ENSG00000138069	Rab1a	ENSMUSG00000020149
2274	TRBV10-2	ENSG00000229769	Trbv13-1	ENSMUSG00000076467
2275	TRBV10-2	ENSG00000229769	Trbv13-2	ENSMUSG00000076469
2276	TRBV10-2	ENSG00000229769	Trbv13-3	ENSMUSG00000076470
2277	TRIM54	ENSG00000138100	Trim54	ENSMUSG00000062077
2278	USP37	ENSG00000135913	Usp37	ENSMUSG00000033364
2279	VMP1	ENSG00000062716	Vmp1	ENSMUSG00000018171
2280	TNFRSF25	ENSG00000215788	Tnfrsf25	ENSMUSG00000024793
2281	MPZL1	ENSG00000197965	Mpzl1	ENSMUSG00000026566
2282	IGLC1	ENSG00000211675	Iglc4	ENSMUSG00000106039
2283	IGLC1	ENSG00000211675	Iglc2	ENSMUSG00000076937
2284	DNAJC5G	ENSG00000163793	Dnajc5g	ENSMUSG00000053856
2285	FUT4	ENSG00000196371	Fut4	ENSMUSG00000049307
2286	BBOF1	ENSG00000119636	Bbof1	ENSMUSG00000057265
2287	LLPH	ENSG00000139233	Llph	ENSMUSG00000020224
2288	CERS2	ENSG00000143418	Cers2	ENSMUSG00000015714
2289	BORCS5	ENSG00000165714	Borcs5	ENSMUSG00000042992
2290	NID1	ENSG00000116962	Nid1	ENSMUSG00000005397
2291	FABP6	ENSG00000170231	Fabp6	ENSMUSG00000020405
2292	ADRA1B	ENSG00000170214	Adra1b	ENSMUSG00000050541
2293	ADH1A	ENSG00000187758	Adh1	ENSMUSG00000074207
2294		ENSG00000281179	Ighv1-47	ENSMUSG00000076709
2295		ENSG00000281179	Ighv1-49	ENSMUSG00000076710
2296		ENSG00000281179	Ighv1-50	ENSMUSG00000094198
2297		ENSG00000281179	Ighv1-52	ENSMUSG00000095204
2298		ENSG00000281179	Ighv1-53	ENSMUSG00000093894
2299		ENSG00000281179	Ighv1-54	ENSMUSG00000094787
2300		ENSG00000281179	Ighv1-55	ENSMUSG00000095589
2301		ENSG00000281179	Ighv1-56	ENSMUSG00000094862
2302		ENSG00000281179	Ighv1-58	ENSMUSG00000095889
2303		ENSG00000281179	Ighv1-59	ENSMUSG00000095197
2304	ATXN7L2	ENSG00000162650	Atxn7l2	ENSMUSG00000048997
2305	SLC41A1	ENSG00000133065	Slc41a1	ENSMUSG00000013275
2306	PRKAR1A	ENSG00000108946	Prkar1a	ENSMUSG00000020612
2307	KDM5A	ENSG00000073614	Kdm5a	ENSMUSG00000030180
2308	CELA3A	ENSG00000142789	Cela3a	ENSMUSG00000078520
2309	CELA3A	ENSG00000142789	Cela3b	ENSMUSG00000023433
2310	INSR	ENSG00000171105	Insr	ENSMUSG00000005534
2311	POLB	ENSG00000070501	Polb	ENSMUSG00000031536
2312	ZBTB41	ENSG00000177888	Zbtb41	ENSMUSG00000033964
2313	NDUFAF6	ENSG00000156170	Ndufaf6	ENSMUSG00000050323
2314	FBXO32	ENSG00000156804	Fbxo32	ENSMUSG00000022358
2315	APOBEC4	ENSG00000173627	Apobec4	ENSMUSG00000055547
2316	PLEK	ENSG00000115956	Plek	ENSMUSG00000020120
2317	ZSCAN22	ENSG00000182318	Zscan22	ENSMUSG00000054715
2318	DENND3	ENSG00000105339	Dennd3	ENSMUSG00000036661
2319	MARC1	ENSG00000186205	Marc1	ENSMUSG00000026621
2320	CCDC77	ENSG00000120647	Ccdc77	ENSMUSG00000030177
2321	CCL7	ENSG00000108688	Ccl12	ENSMUSG00000035352
2322	ADH1C	ENSG00000248144	Adh1	ENSMUSG00000074207
2323	PLOD1	ENSG00000083444	Plod1	ENSMUSG00000019055
2324	BCAR3	ENSG00000137936	Bcar3	ENSMUSG00000028121
2325		ENSG00000285218	Cldn11	ENSMUSG00000037625
2326	NRP2	ENSG00000118257	Nrp2	ENSMUSG00000025969
2327	SMIM10L2B	ENSG00000196972	Smim10l2a	ENSMUSG00000054850
2328	TMUB1	ENSG00000164897	Tmub1	ENSMUSG00000028958
2329	DDX60	ENSG00000137628	Ddx60	ENSMUSG00000037921
2330	MPEG1	ENSG00000197629	Mpeg1	ENSMUSG00000046805
2331	SLC45A3	ENSG00000158715	Slc45a3	ENSMUSG00000026435
2332	ZFP69	ENSG00000187815	Zfp69	ENSMUSG00000064141
2333	HOXB2	ENSG00000173917	Hoxb2	ENSMUSG00000075588
2334	MESD	ENSG00000117899	Mesd	ENSMUSG00000038503
2335	FSHB	ENSG00000131808	Fshb	ENSMUSG00000027120
2336	MTERF3	ENSG00000156469	Mterf3	ENSMUSG00000021519
2337	MAK	ENSG00000111837	Mak	ENSMUSG00000021363
2338	IGLC2	ENSG00000211677	Iglc4	ENSMUSG00000106039
2339	IGLC2	ENSG00000211677	Iglc2	ENSMUSG00000076937
2340	LYVE1	ENSG00000133800	Lyve1	ENSMUSG00000030787
2341	G6PC2	ENSG00000152254	G6pc2	ENSMUSG00000005232
2342	NPR1	ENSG00000169418	Npr1	ENSMUSG00000027931
2343	ACTN2	ENSG00000077522	Actn2	ENSMUSG00000052374
2344	CCNJL	ENSG00000135083	Ccnjl	ENSMUSG00000044707
2345	ATP5MG	ENSG00000167283	Gm5426	ENSMUSG00000096486
2346	RNF144B	ENSG00000137393	Rnf144b	ENSMUSG00000038068
2347	ABCA12	ENSG00000144452	Abca12	ENSMUSG00000050296
2348	NR1H3	ENSG00000025434	Nr1h3	ENSMUSG00000002108
2349	PICK1	ENSG00000100151	Gm49486	ENSMUSG00000116121
2350	PICK1	ENSG00000100151	Pick1	ENSMUSG00000068206
2351	UGDH	ENSG00000109814	Ugdh	ENSMUSG00000029201
2352	COQ3	ENSG00000132423	Coq3	ENSMUSG00000028247
2353	ANKRD16	ENSG00000134461	Ankrd16	ENSMUSG00000047909
2354	RANBP6	ENSG00000137040	Ranbp6	ENSMUSG00000074909
2355	OR51E2	ENSG00000167332	Olfr78	ENSMUSG00000043366
2356	XPO6	ENSG00000169180	Xpo6	ENSMUSG00000000131
2357	GRIK2	ENSG00000164418	Grik2	ENSMUSG00000056073
2358	FOXD2	ENSG00000186564	Foxd2	ENSMUSG00000055210
2359	GAL3ST2	ENSG00000154252	Gal3st2	ENSMUSG00000094651
2360	GAL3ST2	ENSG00000154252	Gal3st2b	ENSMUSG00000093805
2361	TRIM68	ENSG00000167333	Trim68	ENSMUSG00000073968
2362	TRIM59	ENSG00000213186	Trim59	ENSMUSG00000034317
2363	GPR173	ENSG00000184194	Gpr173	ENSMUSG00000056679
2364	SELENOW	ENSG00000178980	Selenow	ENSMUSG00000041571
2365	OR2T1	ENSG00000175143	Olfr31	ENSMUSG00000072707
2366	CRAT	ENSG00000095321	Crat	ENSMUSG00000026853
2367	ARID2	ENSG00000189079	Arid2	ENSMUSG00000033237
2368	ABHD17C	ENSG00000136379	Abhd17c	ENSMUSG00000038459
2369	AURKB	ENSG00000178999	Aurkb	ENSMUSG00000020897
2370	DUSP26	ENSG00000133878	Dusp26	ENSMUSG00000039661
2371	OR51D1	ENSG00000197428	Olfr557	ENSMUSG00000073967
2372	MXD4	ENSG00000123933	Mxd4	ENSMUSG00000037235
2373	NCF2	ENSG00000116701	Ncf2	ENSMUSG00000026480
2374	ENKUR	ENSG00000151023	Enkur	ENSMUSG00000026679
2375	IRAK3	ENSG00000090376	Irak3	ENSMUSG00000020227
2376	OR5P3	ENSG00000182334	Olfr480	ENSMUSG00000063120
2377	INO80B	ENSG00000115274	Ino80b	ENSMUSG00000030034
2378	SPPL2A	ENSG00000138600	Sppl2a	ENSMUSG00000027366
2379	PCGF1	ENSG00000115289	Pcgf1	ENSMUSG00000069678
2380	IL16	ENSG00000172349	Il16	ENSMUSG00000001741
2381	LEKR1	ENSG00000197980	Lekr1	ENSMUSG00000074579
2382	TMPRSS6	ENSG00000187045	Tmprss6	ENSMUSG00000016942
2383	GLE1	ENSG00000119392	Gle1	ENSMUSG00000019715
2384	PIWIL4	ENSG00000134627	Piwil4	ENSMUSG00000036912
2385	VPS41	ENSG00000006715	Vps41	ENSMUSG00000041236
2386	ANKMY2	ENSG00000106524	Ankmy2	ENSMUSG00000036188
2387	SERPINA7	ENSG00000123561	Serpina7	ENSMUSG00000031271
2388	RIOK3	ENSG00000101782	Riok3	ENSMUSG00000024404
2389	NLRP5	ENSG00000171487	Nlrp5	ENSMUSG00000015721
2390	SLC39A2	ENSG00000165794	Slc39a2	ENSMUSG00000072572
2391	LCMT2	ENSG00000168806	Lcmt2	ENSMUSG00000074890
2392	ANXA9	ENSG00000143412	Anxa9	ENSMUSG00000015702
2393	FRMPD1	ENSG00000070601	Frmpd1	ENSMUSG00000035615
2394	TNFRSF1A	ENSG00000067182	Tnfrsf1a	ENSMUSG00000030341
2395	TIPARP	ENSG00000163659	Tiparp	ENSMUSG00000034640
2396	GPR19	ENSG00000183150	Gpr19	ENSMUSG00000032641
2397	TRBV13	ENSG00000276405	Trbv12-1	ENSMUSG00000095574
2398	TRBV13	ENSG00000276405	Trbv12-2	ENSMUSG00000094525
2399	KCTD16	ENSG00000183775	Kctd16	ENSMUSG00000051401
2400	WDR45	ENSG00000196998	Wdr45	ENSMUSG00000039382
2401	URGCP	ENSG00000106608	Urgcp	ENSMUSG00000049680
2402	CXCR3	ENSG00000186810	Cxcr3	ENSMUSG00000050232
2403	CFHR2	ENSG00000080910	Cfhr1	ENSMUSG00000057037
2404	SLC1A7	ENSG00000162383	Slc1a7	ENSMUSG00000008932
2405	SGK1	ENSG00000118515	Sgk1	ENSMUSG00000019970
2406	KRT14	ENSG00000186847	Krt14	ENSMUSG00000045545
2407	CABCOCO1	ENSG00000183346	Cabcoco1	ENSMUSG00000019945
2408	HOXB7	ENSG00000260027	Hoxb7	ENSMUSG00000038721
2409	NKX6-1	ENSG00000163623	Nkx6-1	ENSMUSG00000035187
2410	MGST1	ENSG00000008394	Mgst1	ENSMUSG00000008540
2411	DCUN1D5	ENSG00000137692	Dcun1d5	ENSMUSG00000032002
2412	PTPRN2	ENSG00000155093	Ptprn2	ENSMUSG00000056553
2413	TONSL	ENSG00000160949	Tonsl	ENSMUSG00000059323
2414	CPT1A	ENSG00000110090	Cpt1a	ENSMUSG00000024900
2415	IER5	ENSG00000162783	Ier5	ENSMUSG00000056708
2416	ALKBH8	ENSG00000137760	Alkbh8	ENSMUSG00000025899
2417	BEND6	ENSG00000151917	Bend6	ENSMUSG00000042182
2418	FAM13B	ENSG00000031003	Fam13b	ENSMUSG00000036501
2419	MRVI1	ENSG00000072952	Mrvi1	ENSMUSG00000005611
2420	PIP5K1C	ENSG00000186111	Pip5k1c	ENSMUSG00000034902
2421	TNFRSF1B	ENSG00000028137	Tnfrsf1b	ENSMUSG00000028599
2422	TRBV10-1	ENSG00000211717	Trbv13-1	ENSMUSG00000076467
2423	TRBV10-1	ENSG00000211717	Trbv13-2	ENSMUSG00000076469
2424	TRBV10-1	ENSG00000211717	Trbv13-3	ENSMUSG00000076470
2425	DEFB123	ENSG00000180424	Defb36	ENSMUSG00000044863
2426	CCT6B	ENSG00000132141	Cct6b	ENSMUSG00000020698
2427	GNA15	ENSG00000060558	Gna15	ENSMUSG00000034792
2428	STX11	ENSG00000135604	Stx11	ENSMUSG00000039232
2429	CASP3	ENSG00000164305	Casp3	ENSMUSG00000031628
2430	DERA	ENSG00000023697	Dera	ENSMUSG00000030225
2431	TRAPPC9	ENSG00000167632	Trappc9	ENSMUSG00000047921
2432	F13B	ENSG00000143278	F13b	ENSMUSG00000026368
2433	CCKBR	ENSG00000110148	Cckbr	ENSMUSG00000030898
2434	OR7E24	ENSG00000237521	Olfr866	ENSMUSG00000050803
2435	OR7E24	ENSG00000237521	Olfr868	ENSMUSG00000044106
2436	SEC31B	ENSG00000075826	Sec31b	ENSMUSG00000051984
2437	KBTBD3	ENSG00000182359	Kbtbd3	ENSMUSG00000025893
2438	C19orf54	ENSG00000188493	BC024978	ENSMUSG00000078786
2439	RNF43	ENSG00000108375	Rnf43	ENSMUSG00000034177
2440	FYN	ENSG00000010810	Fyn	ENSMUSG00000019843
2441	EIF3L	ENSG00000100129	Eif3l	ENSMUSG00000033047
2442	RUNDC3A	ENSG00000108309	Rundc3a	ENSMUSG00000006575
2443	FAM184B	ENSG00000047662	Fam184b	ENSMUSG00000015879
2444	KIAA1211	ENSG00000109265	C530008M17Rik	ENSMUSG00000036377
2445	DNM1	ENSG00000106976	Dnm1	ENSMUSG00000026825
2446	MRPL11	ENSG00000174547	Mrpl11	ENSMUSG00000024902
2447	DNAJC21	ENSG00000168724	Dnajc21	ENSMUSG00000044224
2448	LAT	ENSG00000213658	Lat	ENSMUSG00000030742
2449	FIGNL1	ENSG00000132436	Fignl1	ENSMUSG00000035455
2450	OR6K2	ENSG00000196171	Olfr420	ENSMUSG00000055033
2451	PPP3R2	ENSG00000188386	Ppp3r2	ENSMUSG00000028310
2452	KBTBD4	ENSG00000123444	Kbtbd4	ENSMUSG00000005505
2453	KHDC4	ENSG00000132680	Khdc4	ENSMUSG00000028060
2454	MS4A4E	ENSG00000214787	Ms4a4a	ENSMUSG00000101389
2455	METTL6	ENSG00000206562	Mettl6	ENSMUSG00000021891
2456	NRXN2	ENSG00000110076	Nrxn2	ENSMUSG00000033768
2457	FAM20A	ENSG00000108950	Fam20a	ENSMUSG00000020614
2458	DKK4	ENSG00000104371	Dkk4	ENSMUSG00000031535
2459	HTT	ENSG00000197386	Htt	ENSMUSG00000029104
2460	ABCF2	ENSG00000285292	Abcf2	ENSMUSG00000028953
2461	DENND2C	ENSG00000175984	Dennd2c	ENSMUSG00000007379
2462	CLEC14A	ENSG00000176435	Clec14a	ENSMUSG00000045930
2463	FAM217A	ENSG00000145975	Fam217a	ENSMUSG00000021414
2464	PRELID1	ENSG00000169230	Prelid1	ENSMUSG00000021486
2465	NCLN	ENSG00000125912	Ncln	ENSMUSG00000020238
2466	RAB24	ENSG00000169228	Rab24	ENSMUSG00000034789
2467	RTKN	ENSG00000114993	Rtkn	ENSMUSG00000034930
2468	MANSC1	ENSG00000111261	Mansc1	ENSMUSG00000032718
2469		ENSG00000213204	Cfap206	ENSMUSG00000028294
2470	CYB561A3	ENSG00000162144	Cyb561a3	ENSMUSG00000034445
2471	TMEM14C	ENSG00000111843	Tmem14c	ENSMUSG00000021361
2472	OR51F1	ENSG00000280021	Olfr566	ENSMUSG00000060888
2473	MFSD4A	ENSG00000174514	Mfsd4a	ENSMUSG00000059149
2474	ALDH6A1	ENSG00000119711	Aldh6a1	ENSMUSG00000021238
2475	ANXA10	ENSG00000109511	Anxa10	ENSMUSG00000031635
2476	IGHV2-70	ENSG00000274576	Ighv8-4	ENSMUSG00000096355
2477	IGHV2-70	ENSG00000274576	Ighv8-5	ENSMUSG00000102364
2478	IGHV2-70	ENSG00000274576	Ighv8-6	ENSMUSG00000094505
2479	IGHV2-70	ENSG00000274576	Ighv8-8	ENSMUSG00000104452
2480	ARHGEF6	ENSG00000129675	Arhgef6	ENSMUSG00000031133
2481	CDKN1B	ENSG00000111276	Cdkn1b	ENSMUSG00000003031
2482	PLCD4	ENSG00000115556	Plcd4	ENSMUSG00000026173
2483	TRBV29-1	ENSG00000232869	Trbv30	ENSMUSG00000076481
2484	ZBTB32	ENSG00000011590	Zbtb32	ENSMUSG00000006310
