HGNC_symbol	HGNC_ensembl_gene_id	MGI_symbol	MGI_ensembl_gene_id
2792	UFC1	ENSG00000143222	Ufc1	ENSMUSG00000062963
2793	SPAG9	ENSG00000008294	Spag9	ENSMUSG00000020859
2794	ZNF623	ENSG00000183309	Zfp623	ENSMUSG00000050846
2795	RBM15B	ENSG00000259956	Rbm15b	ENSMUSG00000074102
2796	LPCAT2	ENSG00000087253	Lpcat2	ENSMUSG00000033192
2797	HAUS6	ENSG00000147874	Haus6	ENSMUSG00000038047
2798	VPS25	ENSG00000131475	Vps25	ENSMUSG00000078656
2799	ZNF491	ENSG00000177599	Zfp78	ENSMUSG00000055150
2800	FSCN3	ENSG00000106328	Fscn3	ENSMUSG00000029707
2801	SH3TC1	ENSG00000125089	Sh3tc1	ENSMUSG00000036553
2802	PXK	ENSG00000168297	Pxk	ENSMUSG00000033885
2803		ENSG00000142539	Spib	ENSMUSG00000008193
2804	FAM107B	ENSG00000065809	Fam107b	ENSMUSG00000026655
2805	UROC1	ENSG00000159650	Uroc1	ENSMUSG00000034456
2806	HIP1	ENSG00000127946	Hip1	ENSMUSG00000039959
2807	SAA2-SAA4	ENSG00000255071	Saa4	ENSMUSG00000040017
2808	ERI3	ENSG00000117419	Eri3	ENSMUSG00000033423
2809	FBXL5	ENSG00000118564	Fbxl5	ENSMUSG00000039753
2810	LRIG2	ENSG00000198799	Lrig2	ENSMUSG00000032913
2811	SSBP2	ENSG00000145687	Ssbp2	ENSMUSG00000003992
2812	SMC1B	ENSG00000077935	Smc1b	ENSMUSG00000022432
2813	MFN1	ENSG00000171109	Mfn1	ENSMUSG00000027668
2814	SLC30A2	ENSG00000158014	Slc30a2	ENSMUSG00000028836
2815	SGSM1	ENSG00000167037	Sgsm1	ENSMUSG00000042216
2816	SLC19A3	ENSG00000135917	Slc19a3	ENSMUSG00000038496
2817	GCLM	ENSG00000023909	Gclm	ENSMUSG00000028124
2818	EXTL1	ENSG00000158008	Extl1	ENSMUSG00000028838
2819	SNCB	ENSG00000074317	Sncb	ENSMUSG00000034891
2820	BHLHE40	ENSG00000134107	Bhlhe40	ENSMUSG00000030103
2821	UQCRB	ENSG00000156467	Uqcrb	ENSMUSG00000021520
2822	WFIKKN1	ENSG00000127578	Wfikkn1	ENSMUSG00000071192
2823		ENSG00000267881	Ceacam10	ENSMUSG00000054169
2824	CXorf40A	ENSG00000197620	1110012L19Rik	ENSMUSG00000045237
2825	RAMACL	ENSG00000235272	Gm10767	ENSMUSG00000074826
2826	TRIM65	ENSG00000141569	Trim65	ENSMUSG00000054517
2827	OPN1MW2	ENSG00000166160	Opn1mw	ENSMUSG00000031394
2828	RBM7	ENSG00000076053	Rbm7	ENSMUSG00000042396
2829	COQ9	ENSG00000088682	Coq9	ENSMUSG00000031782
2830	HACE1	ENSG00000085382	Hace1	ENSMUSG00000038822
2831	MINDY4B	ENSG00000214237	Mindy4b-ps	ENSMUSG00000101860
2832	DGLUCY	ENSG00000133943	Dglucy	ENSMUSG00000021185
2833	SCART1	ENSG00000214279	Cd163l1	ENSMUSG00000025461
2834	SCART1	ENSG00000214279	5830411N06Rik	ENSMUSG00000054672
2835	GPR45	ENSG00000135973	Gpr45	ENSMUSG00000041907
2836	CTNND2	ENSG00000169862	Ctnnd2	ENSMUSG00000022240
2837	NPY1R	ENSG00000164128	Npy1r	ENSMUSG00000036437
2838	PRPF38A	ENSG00000134748	Prpf38a	ENSMUSG00000063800
2839	ISOC2	ENSG00000063241	Isoc2b	ENSMUSG00000052605
2840	ISOC2	ENSG00000063241	Isoc2a	ENSMUSG00000086784
2841	TM4SF19	ENSG00000145107	Tm4sf19	ENSMUSG00000079625
2842	KBTBD8	ENSG00000163376	Kbtbd8	ENSMUSG00000030031
2843	ARID5A	ENSG00000196843	Arid5a	ENSMUSG00000037447
2844	MATN2	ENSG00000132561	Matn2	ENSMUSG00000022324
2845	RFK	ENSG00000135002	Rfk	ENSMUSG00000024712
2846	LRRC28	ENSG00000168904	Lrrc28	ENSMUSG00000030556
2847	VN1R5	ENSG00000197617	Vmn1r54	ENSMUSG00000047203
2848	PRAMEF19	ENSG00000204480	Oog2	ENSMUSG00000066030
2849	PRAMEF19	ENSG00000204480	Gm16427	ENSMUSG00000096044
2850	PRAMEF19	ENSG00000204480	C87414	ENSMUSG00000070686
2851	PRAMEF19	ENSG00000204480	C87977	ENSMUSG00000046262
2852	PRAMEF19	ENSG00000204480	Pramel5	ENSMUSG00000036749
2853	PRAMEF19	ENSG00000204480	Gm13128	ENSMUSG00000078508
2854	PRAMEF19	ENSG00000204480	Gm13119	ENSMUSG00000070619
2855	PRAMEF19	ENSG00000204480	Pramef20	ENSMUSG00000073721
2856	PRAMEF19	ENSG00000204480	Pramef12	ENSMUSG00000028591
2857	PRAMEF19	ENSG00000204480	Gm7792	ENSMUSG00000107392
2858	PRAMEF19	ENSG00000204480	Gm16429	ENSMUSG00000096230
2859	PRAMEF19	ENSG00000204480	BC061212	ENSMUSG00000072822
2860	PRAMEF19	ENSG00000204480	Gm6351	ENSMUSG00000072821
2861	PRAMEF19	ENSG00000204480	Gm3106	ENSMUSG00000096259
2862	PRAMEF19	ENSG00000204480	A430089I19Rik	ENSMUSG00000094560
2863	PRAMEF19	ENSG00000204480	Gm6502	ENSMUSG00000095718
2864	PRAMEF19	ENSG00000204480	AA792892	ENSMUSG00000073497
2865	PRAMEF19	ENSG00000204480	Gm7682	ENSMUSG00000074011
2866	PRAMEF19	ENSG00000204480	Gm3139	ENSMUSG00000095074
2867	PRAMEF19	ENSG00000204480	Gm3147	ENSMUSG00000095503
2868	PRAMEF19	ENSG00000204480	Gm6509	ENSMUSG00000094195
2869	PRAMEF19	ENSG00000204480	Gm6205	ENSMUSG00000092073
2870	PRAMEF19	ENSG00000204480	Gm3183	ENSMUSG00000095954
2871	PRAMEF19	ENSG00000204480	Gm6367	ENSMUSG00000096742
2872	PRAMEF19	ENSG00000204480	Gm16513	ENSMUSG00000095996
2873	PRAMEF19	ENSG00000204480	Gm10424	ENSMUSG00000096066
2874	PRAMEF19	ENSG00000204480	Gm3259	ENSMUSG00000079424
2875	PRAMEF19	ENSG00000204480	D5Ertd577e	ENSMUSG00000070677
2876	GXYLT1	ENSG00000151233	Gxylt1	ENSMUSG00000036197
2877	C9orf50	ENSG00000179058	1700001O22Rik	ENSMUSG00000044320
2878	ASTN1	ENSG00000152092	Astn1	ENSMUSG00000026587
2879	CAMTA2	ENSG00000108509	Camta2	ENSMUSG00000040712
2880	MEGF6	ENSG00000162591	Megf6	ENSMUSG00000057751
2881	TOB1	ENSG00000141232	Tob1	ENSMUSG00000037573
2882	ST7	ENSG00000004866	St7	ENSMUSG00000029534
2883	ING1	ENSG00000153487	Ing1	ENSMUSG00000045969
2884	ARPC4	ENSG00000241553	Arpc4	ENSMUSG00000079426
2885	EPN2	ENSG00000072134	Epn2	ENSMUSG00000001036
2886	SAMD15	ENSG00000100583	Samd15	ENSMUSG00000090812
2887	E2F8	ENSG00000129173	E2f8	ENSMUSG00000046179
2888	SF3B4	ENSG00000143368	Sf3b4	ENSMUSG00000068856
2889	CLEC5A	ENSG00000258227	Clec5a	ENSMUSG00000029915
2890	PLN	ENSG00000198523	Pln	ENSMUSG00000038583
2891	MIA	ENSG00000261857	Mia	ENSMUSG00000089661
2892	MIA	ENSG00000261857	Gm21983	ENSMUSG00000095538
2893	IGKV3D-20	ENSG00000211625	Igkv18-36	ENSMUSG00000076572
2894	SASH3	ENSG00000122122	Sash3	ENSMUSG00000031101
2895	NDRG1	ENSG00000104419	Ndrg1	ENSMUSG00000005125
2896	EIF2S3B	ENSG00000180574	Eif2s3y	ENSMUSG00000069049
2897	ZDHHC9	ENSG00000188706	Zdhhc9	ENSMUSG00000036985
2898	ZNF507	ENSG00000168813	Zfp507	ENSMUSG00000044452
2899	CD86	ENSG00000114013	Cd86	ENSMUSG00000022901
2900	TIMM29	ENSG00000142444	Timm29	ENSMUSG00000048429
2901	IL1RAP	ENSG00000196083	Il1rap	ENSMUSG00000022514
2902	LDHAL6B	ENSG00000171989	Ldhal6b	ENSMUSG00000101959
2903	FHL2	ENSG00000115641	Fhl2	ENSMUSG00000008136
2904	PDK4	ENSG00000004799	Pdk4	ENSMUSG00000019577
2905	SCARF2	ENSG00000244486	Scarf2	ENSMUSG00000012017
2906	SPACA7	ENSG00000153498	1700016D06Rik	ENSMUSG00000031509
2907	DYNLT1	ENSG00000146425	Dynlt1a	ENSMUSG00000092074
2908	LGI1	ENSG00000108231	Lgi1	ENSMUSG00000067242
2909	SPACA6	ENSG00000182310	Spaca6	ENSMUSG00000080316
2910	GON4L	ENSG00000116580	Gon4l	ENSMUSG00000054199
2911	GCNT1	ENSG00000187210	Gcnt1	ENSMUSG00000038843
2912	SDHB	ENSG00000117118	Sdhb	ENSMUSG00000009863
2913	FMR1NB	ENSG00000176988	Fmr1nb	ENSMUSG00000062170
2914	ARL17A	ENSG00000185829	Arf2	ENSMUSG00000062421
2915	CALCR	ENSG00000004948	Calcr	ENSMUSG00000023964
2916	SOX15	ENSG00000129194	Sox15	ENSMUSG00000041287
2917	HTR3B	ENSG00000149305	Htr3b	ENSMUSG00000008590
2918	GRIK4	ENSG00000149403	Grik4	ENSMUSG00000032017
2919	MED30	ENSG00000164758	Med30	ENSMUSG00000038622
2920	ZNF763	ENSG00000197054	Zfp78	ENSMUSG00000055150
2921	MVK	ENSG00000110921	Mvk	ENSMUSG00000041939
2922	BZW1	ENSG00000082153	Bzw1	ENSMUSG00000051223
2923	ANKRD10	ENSG00000088448	Ankrd10	ENSMUSG00000031508
2924	AKR1A1	ENSG00000117448	Akr1a1	ENSMUSG00000028692
2925	RTN2	ENSG00000125744	Rtn2	ENSMUSG00000030401
2926	ARL17B	ENSG00000228696	Arf2	ENSMUSG00000062421
2927	SLC7A1	ENSG00000139514	Slc7a1	ENSMUSG00000041313
2928	RAB36	ENSG00000100228	Rab36	ENSMUSG00000020175
2929	CMPK2	ENSG00000134326	Cmpk2	ENSMUSG00000020638
2930	NRROS	ENSG00000174004	Nrros	ENSMUSG00000052384
2931	GRIK2	ENSG00000164418	Grik2	ENSMUSG00000056073
2932	MARCH1	ENSG00000145416	March1	ENSMUSG00000036469
2933	GTF2H5	ENSG00000272047	Gtf2h5	ENSMUSG00000034345
2934	P2RX1	ENSG00000108405	P2rx1	ENSMUSG00000020787
2935	NUDT11	ENSG00000196368	Nudt11	ENSMUSG00000073295
2936	NUDT11	ENSG00000196368	Nudt10	ENSMUSG00000073293
2937	GRAPL	ENSG00000189152	Grap	ENSMUSG00000004837
2938	MAP4K1	ENSG00000104814	Map4k1	ENSMUSG00000037337
2939	TBCC	ENSG00000124659	Tbcc	ENSMUSG00000036430
2940	THAP12	ENSG00000137492	Thap12	ENSMUSG00000030753
2941	PRDX1	ENSG00000117450	Prdx1	ENSMUSG00000028691
2942	BLOC1S5	ENSG00000188428	Bloc1s5	ENSMUSG00000038982
2943	ERCC5	ENSG00000134899	Ercc5	ENSMUSG00000026048
2944	TNRC6A	ENSG00000090905	Tnrc6a	ENSMUSG00000052707
2945	FOXE3	ENSG00000186790	Foxe3	ENSMUSG00000044518
2946	GRM7	ENSG00000196277	Grm7	ENSMUSG00000056755
2947	DNAH7	ENSG00000118997	Dnah7a	ENSMUSG00000096141
2948	SAR1A	ENSG00000079332	Sar1a	ENSMUSG00000020088
2949	MRGPRF	ENSG00000172935	Mrgprf	ENSMUSG00000031070
2950	DHTKD1	ENSG00000181192	Dhtkd1	ENSMUSG00000025815
2951	STEAP3	ENSG00000115107	Steap3	ENSMUSG00000026389
2952	RNF144B	ENSG00000137393	Rnf144b	ENSMUSG00000038068
2953		ENSG00000285607	Fam90a1a	ENSMUSG00000079112
2954	S100A16	ENSG00000188643	S100a16	ENSMUSG00000074457
2955	FAM92A	ENSG00000188343	Fam92a	ENSMUSG00000028218
2956	CEACAM3	ENSG00000170956	Ceacam10	ENSMUSG00000054169
2957	OBP2B	ENSG00000171102	Lcn4	ENSMUSG00000026919
2958	AHSA1	ENSG00000100591	Ahsa1	ENSMUSG00000021037
2959	SSTR5	ENSG00000162009	Sstr5	ENSMUSG00000050824
2960	CISH	ENSG00000114737	Cish	ENSMUSG00000032578
2961	DMAP1	ENSG00000178028	Dmap1	ENSMUSG00000009640
2962	NASP	ENSG00000132780	Nasp	ENSMUSG00000028693
2963	EIF4A3	ENSG00000141543	Gm5580	ENSMUSG00000107906
2964	ITPRID1	ENSG00000180347	Itprid1	ENSMUSG00000037973
2965	OAZ3	ENSG00000143450	Oaz3	ENSMUSG00000028141
2966	OR1B1	ENSG00000280094	Olfr362	ENSMUSG00000075377
2967	RLN1	ENSG00000107018	Rln1	ENSMUSG00000039097
2968	CHD9	ENSG00000177200	Chd9	ENSMUSG00000056608
2969	HIST2H2AA3	ENSG00000203812	Hist2h2aa1	ENSMUSG00000064220
2970	TRPV4	ENSG00000111199	Trpv4	ENSMUSG00000014158
2971	LENG1	ENSG00000105617	Leng1	ENSMUSG00000078813
2972	WDR5B	ENSG00000196981	Wdr5b	ENSMUSG00000034379
2973	PRTG	ENSG00000166450	Prtg	ENSMUSG00000036030
2974	TOM1	ENSG00000100284	Tom1	ENSMUSG00000042870
2975	FBLIM1	ENSG00000162458	Fblim1	ENSMUSG00000006219
2976	JMJD4	ENSG00000081692	Jmjd4	ENSMUSG00000036819
2977	CD151	ENSG00000177697	Cd151	ENSMUSG00000025510
2978	CASP8AP2	ENSG00000118412	Casp8ap2	ENSMUSG00000028282
2979	CEACAM4	ENSG00000105352	Ceacam10	ENSMUSG00000054169
2980	RPS14	ENSG00000164587	Rps14	ENSMUSG00000024608
2981	SLC16A1	ENSG00000155380	Slc16a1	ENSMUSG00000032902
2982	INHBA	ENSG00000122641	Inhba	ENSMUSG00000041324
2983	KCNA7	ENSG00000104848	Kcna7	ENSMUSG00000038201
2984	TULP4	ENSG00000130338	Tulp4	ENSMUSG00000034377
2985	BBS12	ENSG00000181004	Bbs12	ENSMUSG00000051444
2986	PRAMEF2	ENSG00000120952	Oog2	ENSMUSG00000066030
2987	PRAMEF2	ENSG00000120952	Gm16427	ENSMUSG00000096044
2988	PRAMEF2	ENSG00000120952	C87414	ENSMUSG00000070686
2989	PRAMEF2	ENSG00000120952	C87977	ENSMUSG00000046262
2990	PRAMEF2	ENSG00000120952	Pramel5	ENSMUSG00000036749
2991	PRAMEF2	ENSG00000120952	Gm13128	ENSMUSG00000078508
2992	PRAMEF2	ENSG00000120952	Gm13119	ENSMUSG00000070619
2993	PRAMEF2	ENSG00000120952	Pramef20	ENSMUSG00000073721
2994	PRAMEF2	ENSG00000120952	Pramef12	ENSMUSG00000028591
2995	PRAMEF2	ENSG00000120952	Gm7792	ENSMUSG00000107392
2996	PRAMEF2	ENSG00000120952	Gm16429	ENSMUSG00000096230
2997	PRAMEF2	ENSG00000120952	BC061212	ENSMUSG00000072822
2998	PRAMEF2	ENSG00000120952	Gm6351	ENSMUSG00000072821
2999	PRAMEF2	ENSG00000120952	Gm3106	ENSMUSG00000096259
3000	PRAMEF2	ENSG00000120952	A430089I19Rik	ENSMUSG00000094560
3001	PRAMEF2	ENSG00000120952	Gm6502	ENSMUSG00000095718
3002	PRAMEF2	ENSG00000120952	AA792892	ENSMUSG00000073497
3003	PRAMEF2	ENSG00000120952	Gm7682	ENSMUSG00000074011
3004	PRAMEF2	ENSG00000120952	Gm3139	ENSMUSG00000095074
3005	PRAMEF2	ENSG00000120952	Gm3147	ENSMUSG00000095503
3006	PRAMEF2	ENSG00000120952	Gm6509	ENSMUSG00000094195
3007	PRAMEF2	ENSG00000120952	Gm6205	ENSMUSG00000092073
3008	PRAMEF2	ENSG00000120952	Gm3183	ENSMUSG00000095954
3009	PRAMEF2	ENSG00000120952	Gm6367	ENSMUSG00000096742
3010	PRAMEF2	ENSG00000120952	Gm16513	ENSMUSG00000095996
3011	PRAMEF2	ENSG00000120952	Gm10424	ENSMUSG00000096066
3012	PRAMEF2	ENSG00000120952	Gm3259	ENSMUSG00000079424
3013	PRAMEF2	ENSG00000120952	D5Ertd577e	ENSMUSG00000070677
3014	SLC24A2	ENSG00000155886	Slc24a2	ENSMUSG00000037996
3015	OPCML	ENSG00000183715	Opcml	ENSMUSG00000062257
3016	SCFD2	ENSG00000184178	Scfd2	ENSMUSG00000062110
3017	BRD3	ENSG00000169925	Brd3	ENSMUSG00000026918
3018	MIA3	ENSG00000154305	Mia3	ENSMUSG00000056050
3019	SMIM38	ENSG00000284713	1810010D01Rik	ENSMUSG00000109305
3020	PDGFB	ENSG00000100311	Pdgfb	ENSMUSG00000000489
3021	RNF34	ENSG00000170633	Rnf34	ENSMUSG00000029474
3022	NPRL3	ENSG00000103148	Nprl3	ENSMUSG00000020289
3023	B3GALNT1	ENSG00000169255	B3galnt1	ENSMUSG00000043300
3024	PRKAR2B	ENSG00000005249	Prkar2b	ENSMUSG00000002997
3025	RBFOX2	ENSG00000100320	Rbfox2	ENSMUSG00000033565
3026	MAFF	ENSG00000185022	Maff	ENSMUSG00000042622
3027	SLC35A2	ENSG00000102100	Slc35a2	ENSMUSG00000031156
3028	RHBDF1	ENSG00000007384	Rhbdf1	ENSMUSG00000020282
3029	GOPC	ENSG00000047932	Gopc	ENSMUSG00000019861
3030	ADCYAP1R1	ENSG00000078549	Adcyap1r1	ENSMUSG00000029778
3031	ARNTL2	ENSG00000029153	Arntl2	ENSMUSG00000040187
3032	SPDYA	ENSG00000163806	Spdya	ENSMUSG00000052525
3033	PUM1	ENSG00000134644	Pum1	ENSMUSG00000028580
3034	CD300C	ENSG00000167850	Cd300c	ENSMUSG00000058728
3035	CD300C	ENSG00000167850	Cd300c2	ENSMUSG00000044811
3036	NUDT7	ENSG00000140876	Nudt7	ENSMUSG00000031767
3037	PRAMEF14	ENSG00000204481	Oog2	ENSMUSG00000066030
3038	PRAMEF14	ENSG00000204481	Gm16427	ENSMUSG00000096044
3039	PRAMEF14	ENSG00000204481	C87414	ENSMUSG00000070686
3040	PRAMEF14	ENSG00000204481	C87977	ENSMUSG00000046262
3041	PRAMEF14	ENSG00000204481	Pramel5	ENSMUSG00000036749
3042	PRAMEF14	ENSG00000204481	Gm13128	ENSMUSG00000078508
3043	PRAMEF14	ENSG00000204481	Gm13119	ENSMUSG00000070619
3044	PRAMEF14	ENSG00000204481	Pramef20	ENSMUSG00000073721
3045	PRAMEF14	ENSG00000204481	Pramef12	ENSMUSG00000028591
3046	PRAMEF14	ENSG00000204481	Gm7792	ENSMUSG00000107392
3047	PRAMEF14	ENSG00000204481	Gm16429	ENSMUSG00000096230
3048	PRAMEF14	ENSG00000204481	BC061212	ENSMUSG00000072822
3049	PRAMEF14	ENSG00000204481	Gm6351	ENSMUSG00000072821
3050	PRAMEF14	ENSG00000204481	Gm3106	ENSMUSG00000096259
3051	PRAMEF14	ENSG00000204481	A430089I19Rik	ENSMUSG00000094560
3052	PRAMEF14	ENSG00000204481	Gm6502	ENSMUSG00000095718
3053	PRAMEF14	ENSG00000204481	AA792892	ENSMUSG00000073497
3054	PRAMEF14	ENSG00000204481	Gm7682	ENSMUSG00000074011
3055	PRAMEF14	ENSG00000204481	Gm3139	ENSMUSG00000095074
3056	PRAMEF14	ENSG00000204481	Gm3147	ENSMUSG00000095503
3057	PRAMEF14	ENSG00000204481	Gm6509	ENSMUSG00000094195
3058	PRAMEF14	ENSG00000204481	Gm6205	ENSMUSG00000092073
3059	PRAMEF14	ENSG00000204481	Gm3183	ENSMUSG00000095954
3060	PRAMEF14	ENSG00000204481	Gm6367	ENSMUSG00000096742
3061	PRAMEF14	ENSG00000204481	Gm16513	ENSMUSG00000095996
3062	PRAMEF14	ENSG00000204481	Gm10424	ENSMUSG00000096066
3063	PRAMEF14	ENSG00000204481	Gm3259	ENSMUSG00000079424
3064	PRAMEF14	ENSG00000204481	D5Ertd577e	ENSMUSG00000070677
3065	GTPBP1	ENSG00000100226	Gtpbp1	ENSMUSG00000042535
3066	MYO19	ENSG00000278259	Myo19	ENSMUSG00000020527
3067	RIBC2	ENSG00000128408	Ribc2	ENSMUSG00000022431
3068	USO1	ENSG00000138768	Uso1	ENSMUSG00000029407
3069	HELLS	ENSG00000119969	Hells	ENSMUSG00000025001
3070	SEMA3D	ENSG00000153993	Sema3d	ENSMUSG00000040254
3071	MTHFD1L	ENSG00000120254	Mthfd1l	ENSMUSG00000040675
3072	MTHFD1	ENSG00000100714	Mthfd1	ENSMUSG00000021048
3073	GNB4	ENSG00000114450	Gnb4	ENSMUSG00000027669
3074	SERPINB6	ENSG00000124570	Serpinb6d	ENSMUSG00000047889
3075	SERPINB6	ENSG00000124570	Serpinb6e	ENSMUSG00000069248
3076	SERPINB6	ENSG00000124570	Serpinb6c	ENSMUSG00000052180
3077	LOXHD1	ENSG00000167210	Loxhd1	ENSMUSG00000032818
3078	COL6A3	ENSG00000163359	Col6a3	ENSMUSG00000048126
3079	TRIM54	ENSG00000138100	Trim54	ENSMUSG00000062077
3080	GNE	ENSG00000159921	Gne	ENSMUSG00000028479
3081	SYT11	ENSG00000132718	Syt11	ENSMUSG00000068923
3082	HIRA	ENSG00000100084	Hira	ENSMUSG00000022702
3083	TAF15	ENSG00000270647	Taf15	ENSMUSG00000020680
3084	CYP2D6	ENSG00000100197	Cyp2d9	ENSMUSG00000068086
3085	TMEM71	ENSG00000165071	Tmem71	ENSMUSG00000036944
3086	FOXD2	ENSG00000186564	Foxd2	ENSMUSG00000055210
3087	FCGR2B	ENSG00000072694	Fcgr2b	ENSMUSG00000026656
3088	FCGR2B	ENSG00000072694	Fcgr3	ENSMUSG00000059498
3089	ECT2	ENSG00000114346	Ect2	ENSMUSG00000027699
3090	DXO	ENSG00000204348	Dxo	ENSMUSG00000040482
3091	SUCLG2	ENSG00000172340	Suclg2	ENSMUSG00000061838
3092	UBL5	ENSG00000198258	Ubl5	ENSMUSG00000084786
3093	GBP5	ENSG00000154451	Gbp5	ENSMUSG00000105504
3094	THUMPD2	ENSG00000138050	Thumpd2	ENSMUSG00000024246
3095	FAM78B	ENSG00000188859	Fam78b	ENSMUSG00000060568
3096	ZNF180	ENSG00000167384	Zfp180	ENSMUSG00000057101
3097	PRUNE2	ENSG00000106772	Prune2	ENSMUSG00000039126
3098	SUGP1	ENSG00000105705	Sugp1	ENSMUSG00000011306
3099	EDDM13	ENSG00000267710	Epp13	ENSMUSG00000053367
3100	NTRK2	ENSG00000148053	Ntrk2	ENSMUSG00000055254
3101	ORMDL1	ENSG00000128699	Ormdl1	ENSMUSG00000026097
3102	ORMDL1	ENSG00000128699	Gm28778	ENSMUSG00000100679
3103	IGKV3D-7	ENSG00000228325	Igkv18-36	ENSMUSG00000076572
3104	MRPL38	ENSG00000204316	Mrpl38	ENSMUSG00000020775
3105	POLR1E	ENSG00000137054	Polr1e	ENSMUSG00000028318
3106	LARP4	ENSG00000161813	Larp4	ENSMUSG00000023025
3107	CDR2	ENSG00000140743	Cdr2	ENSMUSG00000030878
3108	GIMAP7	ENSG00000179144	Gimap7	ENSMUSG00000043931
3109	PABPC4	ENSG00000090621	Pabpc4	ENSMUSG00000011257
3110	PCSK1N	ENSG00000102109	Pcsk1n	ENSMUSG00000039278
3111	PRAMEF4	ENSG00000243073	Oog2	ENSMUSG00000066030
3112	PRAMEF4	ENSG00000243073	Gm16427	ENSMUSG00000096044
3113	PRAMEF4	ENSG00000243073	C87414	ENSMUSG00000070686
3114	PRAMEF4	ENSG00000243073	C87977	ENSMUSG00000046262
3115	PRAMEF4	ENSG00000243073	Pramel5	ENSMUSG00000036749
3116	PRAMEF4	ENSG00000243073	Gm13128	ENSMUSG00000078508
3117	PRAMEF4	ENSG00000243073	Gm13119	ENSMUSG00000070619
3118	PRAMEF4	ENSG00000243073	Pramef20	ENSMUSG00000073721
3119	PRAMEF4	ENSG00000243073	Pramef12	ENSMUSG00000028591
3120	PRAMEF4	ENSG00000243073	Gm7792	ENSMUSG00000107392
3121	PRAMEF4	ENSG00000243073	Gm16429	ENSMUSG00000096230
3122	PRAMEF4	ENSG00000243073	BC061212	ENSMUSG00000072822
3123	PRAMEF4	ENSG00000243073	Gm6351	ENSMUSG00000072821
3124	PRAMEF4	ENSG00000243073	Gm3106	ENSMUSG00000096259
3125	PRAMEF4	ENSG00000243073	A430089I19Rik	ENSMUSG00000094560
3126	PRAMEF4	ENSG00000243073	Gm6502	ENSMUSG00000095718
3127	PRAMEF4	ENSG00000243073	AA792892	ENSMUSG00000073497
3128	PRAMEF4	ENSG00000243073	Gm7682	ENSMUSG00000074011
3129	PRAMEF4	ENSG00000243073	Gm3139	ENSMUSG00000095074
3130	PRAMEF4	ENSG00000243073	Gm3147	ENSMUSG00000095503
3131	PRAMEF4	ENSG00000243073	Gm6509	ENSMUSG00000094195
3132	PRAMEF4	ENSG00000243073	Gm6205	ENSMUSG00000092073
3133	PRAMEF4	ENSG00000243073	Gm3183	ENSMUSG00000095954
3134	PRAMEF4	ENSG00000243073	Gm6367	ENSMUSG00000096742
3135	PRAMEF4	ENSG00000243073	Gm16513	ENSMUSG00000095996
3136	PRAMEF4	ENSG00000243073	Gm10424	ENSMUSG00000096066
3137	PRAMEF4	ENSG00000243073	Gm3259	ENSMUSG00000079424
3138	PRAMEF4	ENSG00000243073	D5Ertd577e	ENSMUSG00000070677
3139	UVRAG	ENSG00000198382	Uvrag	ENSMUSG00000035354
3140	CUTC	ENSG00000119929	Cutc	ENSMUSG00000025193
3141	ZNF496	ENSG00000162714	Zkscan17	ENSMUSG00000020472
3142	GIMAP4	ENSG00000133574	Gimap4	ENSMUSG00000054435
3143	SYCP3	ENSG00000139351	Gm21627	ENSMUSG00000100856
3144	SYCP3	ENSG00000139351	Gm20817	ENSMUSG00000100032
3145	SYCP3	ENSG00000139351	Gm20890	ENSMUSG00000100055
3146	SYCP3	ENSG00000139351	Gm14632	ENSMUSG00000073255
3147	SYCP3	ENSG00000139351	Gm20908	ENSMUSG00000101766
3148	SYCP3	ENSG00000139351	Gm10487	ENSMUSG00000094759
3149	SYCP3	ENSG00000139351	Gm20896	ENSMUSG00000096650
3150	SYCP3	ENSG00000139351	Gm21488	ENSMUSG00000099541
3151	SYCP3	ENSG00000139351	Gm10486	ENSMUSG00000073247
3152	SYCP3	ENSG00000139351	Gm20736	ENSMUSG00000093993
3153	SYCP3	ENSG00000139351	Gm20835	ENSMUSG00000101933
3154	SYCP3	ENSG00000139351	Gm14819	ENSMUSG00000073245
3155	SYCP3	ENSG00000139351	Gm20894	ENSMUSG00000101158
3156	SYCP3	ENSG00000139351	Gm28919	ENSMUSG00000101243
3157	SYCP3	ENSG00000139351	Gm28998	ENSMUSG00000100939
3158	SYCP3	ENSG00000139351	Gm28576	ENSMUSG00000100645
3159	SYCP3	ENSG00000139351	Gm20905	ENSMUSG00000101157
3160	SYCP3	ENSG00000139351	Gm20824	ENSMUSG00000101928
3161	SYCP3	ENSG00000139351	Gm20888	ENSMUSG00000094616
3162	ZNF667	ENSG00000198046	Zfp667	ENSMUSG00000054893
3163	PNRC1	ENSG00000146278	Pnrc1	ENSMUSG00000040128
3164	MAP6	ENSG00000171533	Map6	ENSMUSG00000055407
3165	MSH2	ENSG00000095002	Msh2	ENSMUSG00000024151
3166	CENPF	ENSG00000117724	Cenpf	ENSMUSG00000026605
3167	CPA1	ENSG00000091704	Cpa1	ENSMUSG00000054446
3168	FBXW11	ENSG00000072803	Fbxw11	ENSMUSG00000020271
3169	TRBV11-3	ENSG00000276597	Trbv14	ENSMUSG00000076471
3170	ERCC1	ENSG00000012061	Ercc1	ENSMUSG00000003549
3171	ZNF22	ENSG00000165512	Zfp422	ENSMUSG00000059878
3172	POU5F2	ENSG00000248483	Pou5f2	ENSMUSG00000093668
